       PrDM      T090C      C0S/m       FlSP     Upoly0     Upoly1      Sal00 Sbeox0ML/L  Sigma-t00       SvDM Potemp090C
   3838.000     1.4837   3.163086 6.4600e-02  0.0208218  0.1279586    34.6833     3.0553    27.7572    1519.27     1.1827
   3839.000     1.4837   3.163131 6.6477e-02  0.0211832  0.1292996    34.6834     3.0564    27.7573    1519.29     1.1826
   3840.000     1.4837   3.163164 6.5763e-02  0.0236512  0.1309293    34.6833     3.0549    27.7572    1519.31     1.1825
   3841.000     1.4838   3.163204 6.5630e-02  0.0244617  0.1311534    34.6833     3.0575    27.7572    1519.32     1.1825
   3842.000     1.4839   3.163250 6.5203e-02  0.0221818  0.1311356    34.6833     3.0576    27.7572    1519.34     1.1825
   3843.000     1.4839   3.163280 6.5526e-02  0.0242803  0.1307834    34.6833     3.0576    27.7572    1519.36     1.1824
   3844.000     1.4840   3.163320 6.4769e-02  0.0232571  0.1298739    34.6832     3.0568    27.7571    1519.38     1.1823
   3845.000     1.4839   3.163362 6.5784e-02  0.0233938  0.1305468    34.6834     3.0568    27.7572    1519.39     1.1822
   3846.000     1.4839   3.163384 6.5933e-02  0.0234529  0.1305454    34.6832     3.0572    27.7571    1519.41     1.1821
   3847.000     1.4843   3.163454 6.5767e-02  0.0233095  0.1307589    34.6833     3.0574    27.7571    1519.43     1.1823
   3848.000     1.4839   3.163457 6.6101e-02  0.0210869  0.1318697    34.6832     3.0573    27.7571    1519.45     1.1819
   3849.000     1.4835   3.163464 6.5935e-02  0.0257955  0.1295016    34.6834     3.0565    27.7573    1519.46     1.1813
   3850.000     1.4836   3.163495 6.5195e-02  0.0248392  0.1299796    34.6833     3.0572    27.7572    1519.48     1.1813
   3851.000     1.4837   3.163545 6.5412e-02  0.0240653  0.1305350    34.6833     3.0574    27.7572    1519.50     1.1813
   3852.000     1.4837   3.163583 6.5586e-02  0.0237212  0.1305308    34.6833     3.0571    27.7572    1519.51     1.1812
   3853.000     1.4838   3.163628 6.5601e-02  0.0238639  0.1306462    34.6833     3.0597    27.7572    1519.53     1.1812
   3854.000     1.4838   3.163660 6.5601e-02  0.0245278  0.1283825    34.6833     3.0599    27.7572    1519.55     1.1811
   3855.000     1.4834   3.163662 6.5055e-02  0.0237362  0.1291331    34.6833     3.0599    27.7573    1519.56     1.1806
   3856.000     1.4833   3.163685 6.5564e-02  0.0246167  0.1275659    34.6833     3.0602    27.7573    1519.58     1.1804
   3857.000     1.4832   3.163708 6.4960e-02  0.0245994  0.1280648    34.6833     3.0620    27.7572    1519.60     1.1801
   3858.000     1.4831   3.163742 6.5414e-02  0.0245944  0.1282062    34.6833     3.0623    27.7573    1519.61     1.1800
   3859.000     1.4832   3.163787 6.6963e-02  0.0260010  0.1283183    34.6834     3.0622    27.7573    1519.63     1.1800
   3860.000     1.4831   3.163823 6.4431e-02  0.0238381  0.1294432    34.6835     3.0608    27.7574    1519.65     1.1798
   3861.000     1.4832   3.163869 6.5736e-02  0.0244223  0.1284044    34.6835     3.0621    27.7574    1519.67     1.1797
   3862.000     1.4832   3.163916 6.5934e-02  0.0247592  0.1282051    34.6836     3.0625    27.7575    1519.68     1.1797
   3863.000     1.4832   3.163953 6.5531e-02  0.0245577  0.1281379    34.6836     3.0642    27.7575    1519.70     1.1796
   3864.000     1.4832   3.163980 6.4784e-02  0.0246760  0.1281408    34.6836     3.0635    27.7574    1519.72     1.1795
   3865.000     1.4833   3.164017 6.6064e-02  0.0245295  0.1280999    34.6835     3.0640    27.7574    1519.74     1.1794
   3866.000     1.4834   3.164046 6.6334e-02  0.0245109  0.1282020    34.6834     3.0643    27.7573    1519.75     1.1794
   3867.000     1.4833   3.164085 6.4842e-02  0.0243799  0.1280836    34.6835     3.0639    27.7574    1519.77     1.1792
   3868.000     1.4833   3.164122 6.5820e-02  0.0227155  0.1281214    34.6835     3.0652    27.7574    1519.79     1.1791
   3869.000     1.4833   3.164157 6.6220e-02  0.0243918  0.1282061    34.6835     3.0650    27.7574    1519.80     1.1790
   3870.000     1.4834   3.164199 6.5781e-02  0.0240130  0.1282051    34.6835     3.0664    27.7574    1519.82     1.1790
   3871.000     1.4835   3.164236 6.6809e-02  0.0236631  0.1273888    34.6835     3.0661    27.7573    1519.84     1.1790
   3872.000     1.4835   3.164296 6.5046e-02  0.0235468  0.1273911    34.6837     3.0664    27.7576    1519.86     1.1789
   3873.000     1.4837   3.164336 6.5382e-02  0.0244141  0.1280177    34.6836     3.0663    27.7575    1519.87     1.1789
   3874.000     1.4837   3.164378 6.5356e-02  0.0236510  0.1269870    34.6836     3.0667    27.7574    1519.89     1.1789
   3875.000     1.4838   3.164415 6.5570e-02  0.0225791  0.1269841    34.6836     3.0666    27.7574    1519.91     1.1789
   3876.000     1.4839   3.164457 6.5759e-02  0.0220948  0.1275069    34.6836     3.0676    27.7574    1519.93     1.1788
   3877.000     1.4839   3.164498 6.5767e-02  0.0225878  0.1281486    34.6836     3.0675    27.7574    1519.94     1.1788
   3878.000     1.4839   3.164531 6.5642e-02  0.0231436  0.1281079    34.6836     3.0669    27.7574    1519.96     1.1786
   3879.000     1.4840   3.164576 6.5513e-02  0.0220842  0.1279718    34.6836     3.0684    27.7575    1519.98     1.1786
   3880.000     1.4841   3.164609 6.5428e-02  0.0221471  0.1275274    34.6835     3.0684    27.7574    1520.00     1.1786
   3881.000     1.4841   3.164652 6.5812e-02  0.0220613  0.1285954    34.6836     3.0685    27.7574    1520.01     1.1785
   3882.000     1.4842   3.164695 6.5787e-02  0.0220757  0.1269758    34.6835     3.0684    27.7574    1520.03     1.1785
   3883.000     1.4844   3.164742 6.5601e-02  0.0231446  0.1272063    34.6835     3.0688    27.7573    1520.05     1.1786
   3884.000     1.4844   3.164789 6.5751e-02  0.0224026  0.1282088    34.6837     3.0682    27.7574    1520.07     1.1785
   3885.000     1.4845   3.164833 6.5200e-02  0.0227112  0.1270428    34.6837     3.0674    27.7575    1520.09     1.1784
   3886.000     1.4846   3.164873 6.5749e-02  0.0230147  0.1276533    34.6837     3.0674    27.7574    1520.10     1.1784
   3887.000     1.4846   3.164918 6.5932e-02  0.0220450  0.1281425    34.6837     3.0689    27.7575    1520.12     1.1784
   3888.000     1.4847   3.164953 6.5280e-02  0.0208895  0.1282585    34.6837     3.0682    27.7574    1520.14     1.1783
   3889.000     1.4848   3.164989 6.5765e-02  0.0208633  0.1292470    34.6836     3.0701    27.7574    1520.15     1.1783
   3890.000     1.4849   3.165031 6.6081e-02  0.0219584  0.1305729    34.6836     3.0693    27.7573    1520.17     1.1783
   3891.000     1.4849   3.165070 6.5791e-02  0.0220262  0.1295371    34.6836     3.0690    27.7573    1520.19     1.1782
   3892.000     1.4850   3.165117 6.5513e-02  0.0220250  0.1303128    34.6837     3.0695    27.7574    1520.21     1.1782
   3893.000     1.4851   3.165162 6.6231e-02  0.0234011  0.1305015    34.6837     3.0714    27.7574    1520.23     1.1781
   3894.000     1.4851   3.165200 6.5461e-02  0.0237140  0.1304944    34.6837     3.0705    27.7574    1520.24     1.1781
   3895.000     1.4852   3.165244 6.5938e-02  0.0247478  0.1304878    34.6837     3.0698    27.7574    1520.26     1.1781
   3896.000     1.4853   3.165287 6.4456e-02  0.0238220  0.1299879    34.6837     3.0712    27.7575    1520.28     1.1780
   3897.000     1.4853   3.165322 6.5250e-02  0.0234835  0.1301984    34.6837     3.0698    27.7575    1520.30     1.1779
   3898.000     1.4850   3.165328 6.5453e-02  0.0236733  0.1315785    34.6837     3.0717    27.7574    1520.31     1.1776
   3899.000     1.4850   3.165374 6.5296e-02  0.0234096  0.1304269    34.6838     3.0715    27.7575    1520.33     1.1775
   3900.000     1.4851   3.165409 6.5478e-02  0.0244291  0.1294170    34.6837     3.0720    27.7574    1520.35     1.1774
   3901.000     1.4852   3.165458 6.5601e-02  0.0244754  0.1303676    34.6838     3.0700    27.7575    1520.36     1.1774
   3902.000     1.4853   3.165506 6.5766e-02  0.0240902  0.1297092    34.6838     3.0699    27.7575    1520.38     1.1774
   3903.000     1.4853   3.165535 6.6275e-02  0.0239569  0.1300601    34.6837     3.0723    27.7574    1520.40     1.1773
   3904.000     1.4853   3.165577 6.5937e-02  0.0241852  0.1298929    34.6838     3.0703    27.7575    1520.42     1.1772
   3905.000     1.4854   3.165621 6.5770e-02  0.0237596  0.1280626    34.6838     3.0729    27.7575    1520.43     1.1772
   3906.000     1.4854   3.165641 6.5933e-02  0.0243614  0.1269410    34.6837     3.0718    27.7574    1520.45     1.1770
   3907.000     1.4851   3.165658 6.5416e-02  0.0242468  0.1269836    34.6838     3.0717    27.7575    1520.47     1.1767
   3908.000     1.4847   3.165649 6.5568e-02  0.0248707  0.1292335    34.6837     3.0722    27.7574    1520.48     1.1762
   3909.000     1.4843   3.165652 6.5654e-02  0.0234989  0.1280873    34.6837     3.0733    27.7575    1520.50     1.1757
   3910.000     1.4842   3.165696 6.5290e-02  0.0242748  0.1280987    34.6839     3.0741    27.7576    1520.52     1.1755
   3911.000     1.4843   3.165733 6.5765e-02  0.0245981  0.1269717    34.6838     3.0749    27.7576    1520.53     1.1755
   3912.000     1.4842   3.165767 6.5237e-02  0.0242463  0.1269841    34.6839     3.0757    27.7576    1520.55     1.1753
   3913.000     1.4842   3.165803 6.5202e-02  0.0239373  0.1276436    34.6840     3.0747    27.7577    1520.57     1.1751
   3914.000     1.4841   3.165831 6.6100e-02  0.0244107  0.1281348    34.6840     3.0759    27.7577    1520.58     1.1749
   3915.000     1.4839   3.165851 6.5938e-02  0.0245396  0.1280843    34.6840     3.0759    27.7578    1520.60     1.1746
   3916.000     1.4838   3.165875 6.5934e-02  0.0237379  0.1280887    34.6840     3.0777    27.7578    1520.62     1.1744
   3917.000     1.4837   3.165893 6.5488e-02  0.0235594  0.1264672    34.6839     3.0769    27.7577    1520.63     1.1742
   3918.000     1.4836   3.165923 6.5924e-02  0.0242681  0.1272812    34.6838     3.0781    27.7577    1520.65     1.1741
   3919.000     1.4836   3.165946 6.5447e-02  0.0245413  0.1273097    34.6837     3.0802    27.7575    1520.67     1.1740
   3920.000     1.4834   3.165980 6.5255e-02  0.0235141  0.1279346    34.6839     3.0801    27.7577    1520.69     1.1737
   3921.000     1.4834   3.166025 6.6093e-02  0.0222222  0.1271304    34.6841     3.0803    27.7578    1520.70     1.1736
   3922.000     1.4835   3.166060 6.5086e-02  0.0235527  0.1278838    34.6840     3.0823    27.7578    1520.72     1.1735
   3923.000     1.4834   3.166096 6.5239e-02  0.0246155  0.1282117    34.6841     3.0834    27.7579    1520.74     1.1733
   3924.000     1.4834   3.166129 6.4886e-02  0.0237772  0.1282051    34.6840     3.0820    27.7578    1520.75     1.1732
   3925.000     1.4833   3.166156 6.5202e-02  0.0233810  0.1281439    34.6841     3.0837    27.7579    1520.77     1.1730
   3926.000     1.4832   3.166188 6.6321e-02  0.0233822  0.1293256    34.6842     3.0830    27.7580    1520.79     1.1728
   3927.000     1.4833   3.166225 6.6108e-02  0.0236065  0.1293681    34.6841     3.0843    27.7579    1520.81     1.1727
   3928.000     1.4833   3.166261 6.5571e-02  0.0235049  0.1283336    34.6841     3.0846    27.7579    1520.82     1.1727
   3929.000     1.4832   3.166296 6.5457e-02  0.0208372  0.1274706    34.6842     3.0860    27.7579    1520.84     1.1725
   3930.000     1.4831   3.166323 6.6747e-02  0.0221331  0.1293328    34.6842     3.0862    27.7580    1520.86     1.1723
   3931.000     1.4830   3.166343 6.5584e-02  0.0229439  0.1289438    34.6842     3.0857    27.7579    1520.87     1.1721
   3932.000     1.4829   3.166369 6.5253e-02  0.0220149  0.1281529    34.6842     3.0883    27.7580    1520.89     1.1719
   3933.000     1.4829   3.166412 6.4859e-02  0.0235288  0.1293954    34.6842     3.0880    27.7580    1520.91     1.1718
   3934.000     1.4830   3.166458 6.5942e-02  0.0228610  0.1316638    34.6843     3.0891    27.7580    1520.93     1.1717
   3935.000     1.4829   3.166489 6.5438e-02  0.0225355  0.1306546    34.6843     3.0899    27.7581    1520.94     1.1716
   3936.000     1.4828   3.166508 6.5931e-02  0.0236911  0.1306471    34.6843     3.0889    27.7581    1520.96     1.1713
   3937.000     1.4828   3.166546 6.6093e-02  0.0235176  0.1306471    34.6843     3.0896    27.7581    1520.98     1.1712
   3938.000     1.4829   3.166578 6.6101e-02  0.0234764  0.1305914    34.6842     3.0900    27.7580    1520.99     1.1712
   3939.000     1.4830   3.166625 6.5104e-02  0.0234211  0.1304808    34.6842     3.0915    27.7580    1521.01     1.1712
   3940.000     1.4829   3.166662 6.5236e-02  0.0245902  0.1308782    34.6843     3.0908    27.7581    1521.03     1.1710
   3941.000     1.4829   3.166696 6.5458e-02  0.0237780  0.1318741    34.6844     3.0916    27.7581    1521.05     1.1709
   3942.000     1.4829   3.166730 6.5652e-02  0.0234810  0.1317743    34.6843     3.0927    27.7581    1521.06     1.1708
   3943.000     1.4831   3.166773 6.5788e-02  0.0222193  0.1305956    34.6843     3.0934    27.7580    1521.08     1.1708
   3944.000     1.4831   3.166812 6.5612e-02  0.0232726  0.1318934    34.6843     3.0932    27.7581    1521.10     1.1707
   3945.000     1.4831   3.166848 6.6108e-02  0.0243249  0.1296147    34.6843     3.0936    27.7580    1521.11     1.1706
   3946.000     1.4828   3.166872 6.5583e-02  0.0238952  0.1294253    34.6844     3.0937    27.7582    1521.13     1.1703
   3947.000     1.4828   3.166907 6.6112e-02  0.0242477  0.1298355    34.6844     3.0948    27.7582    1521.15     1.1702
   3948.000     1.4827   3.166932 6.5128e-02  0.0246899  0.1300118    34.6844     3.0953    27.7582    1521.17     1.1700
   3949.000     1.4826   3.166956 6.3873e-02  0.0244671  0.1284859    34.6844     3.0958    27.7582    1521.18     1.1698
   3950.000     1.4824   3.166974 6.4958e-02  0.0245618  0.1305738    34.6844     3.0956    27.7582    1521.20     1.1694
   3951.000     1.4823   3.167005 6.5794e-02  0.0246158  0.1302542    34.6845     3.0979    27.7583    1521.22     1.1692
   3952.000     1.4823   3.167042 6.5934e-02  0.0244727  0.1281465    34.6845     3.0977    27.7583    1521.23     1.1691
   3953.000     1.4824   3.167088 6.5437e-02  0.0246413  0.1280391    34.6846     3.0982    27.7583    1521.25     1.1691
   3954.000     1.4824   3.167122 6.5599e-02  0.0243674  0.1281484    34.6845     3.0979    27.7583    1521.27     1.1690
   3955.000     1.4823   3.167144 6.5628e-02  0.0238206  0.1274063    34.6845     3.0993    27.7582    1521.28     1.1688
   3956.000     1.4824   3.167178 6.5233e-02  0.0246017  0.1276396    34.6844     3.0997    27.7582    1521.30     1.1687
   3957.000     1.4825   3.167221 6.5943e-02  0.0245550  0.1281664    34.6844     3.0991    27.7582    1521.32     1.1687
   3958.000     1.4825   3.167271 6.5459e-02  0.0239981  0.1266730    34.6845     3.1006    27.7583    1521.34     1.1687
   3959.000     1.4827   3.167312 6.5934e-02  0.0237775  0.1270482    34.6845     3.0995    27.7582    1521.36     1.1687
   3960.000     1.4827   3.167357 6.4963e-02  0.0245545  0.1306752    34.6846     3.1020    27.7583    1521.37     1.1686
   3961.000     1.4828   3.167395 6.5350e-02  0.0258791  0.1272890    34.6845     3.1011    27.7582    1521.39     1.1686
   3962.000     1.4828   3.167437 6.4782e-02  0.0249415  0.1282615    34.6846     3.1011    27.7583    1521.41     1.1685
   3963.000     1.4828   3.167461 6.5769e-02  0.0244765  0.1293618    34.6844     3.1016    27.7582    1521.43     1.1684
   3964.000     1.4828   3.167497 6.5798e-02  0.0255869  0.1297846    34.6845     3.1034    27.7582    1521.44     1.1683
   3965.000     1.4828   3.167530 6.5274e-02  0.0251122  0.1301277    34.6844     3.1024    27.7582    1521.46     1.1682
   3966.000     1.4828   3.167573 6.5496e-02  0.0247109  0.1288825    34.6845     3.1037    27.7583    1521.48     1.1681
   3967.000     1.4830   3.167619 6.5785e-02  0.0236977  0.1276318    34.6845     3.1037    27.7583    1521.49     1.1681
   3968.000     1.4831   3.167652 6.5933e-02  0.0246106  0.1272303    34.6844     3.1041    27.7582    1521.51     1.1681
   3969.000     1.4830   3.167689 6.6071e-02  0.0248289  0.1282141    34.6845     3.1042    27.7583    1521.53     1.1679
   3970.000     1.4830   3.167726 6.5627e-02  0.0236533  0.1281541    34.6845     3.1039    27.7582    1521.55     1.1678
   3971.000     1.4830   3.167760 6.5760e-02  0.0236059  0.1279721    34.6845     3.1057    27.7582    1521.56     1.1677
   3972.000     1.4830   3.167808 6.4477e-02  0.0222315  0.1257172    34.6846     3.1046    27.7583    1521.58     1.1677
   3973.000     1.4831   3.167850 6.5335e-02  0.0237417  0.1282733    34.6847     3.1049    27.7584    1521.60     1.1676
   3974.000     1.4830   3.167875 6.5735e-02  0.0242837  0.1297894    34.6847     3.1049    27.7584    1521.62     1.1674
   3975.000     1.4829   3.167899 6.5751e-02  0.0235055  0.1304020    34.6847     3.1050    27.7584    1521.63     1.1672
   3976.000     1.4828   3.167926 6.5437e-02  0.0244115  0.1281157    34.6846     3.1059    27.7583    1521.65     1.1670
   3977.000     1.4827   3.167939 6.5930e-02  0.0245302  0.1279839    34.6846     3.1064    27.7583    1521.67     1.1667
   3978.000     1.4827   3.167981 6.5630e-02  0.0258389  0.1281535    34.6846     3.1066    27.7583    1521.68     1.1667
   3979.000     1.4828   3.168023 6.5781e-02  0.0245782  0.1274957    34.6846     3.1066    27.7583    1521.70     1.1667
   3980.000     1.4828   3.168055 6.6082e-02  0.0244682  0.1275707    34.6845     3.1059    27.7583    1521.72     1.1665
   3981.000     1.4826   3.168075 6.5793e-02  0.0245139  0.1286738    34.6846     3.1075    27.7583    1521.73     1.1662
   3982.000     1.4826   3.168113 6.5793e-02  0.0245139  0.1282579    34.6846     3.1093    27.7583    1521.75     1.1661
   3983.000     1.4825   3.168142 6.5932e-02  0.0231667  0.1269978    34.6847     3.1086    27.7584    1521.77     1.1659
   3984.000     1.4824   3.168165 6.5223e-02  0.0223465  0.1275053    34.6846     3.1079    27.7584    1521.79     1.1657
   3985.000     1.4824   3.168201 6.5201e-02  0.0231116  0.1270760    34.6847     3.1089    27.7584    1521.80     1.1656
   3986.000     1.4824   3.168244 6.5101e-02  0.0223592  0.1260864    34.6847     3.1107    27.7585    1521.82     1.1655
   3987.000     1.4824   3.168279 6.5932e-02  0.0237773  0.1269821    34.6847     3.1114    27.7584    1521.84     1.1654
   3988.000     1.4824   3.168317 6.4579e-02  0.0245515  0.1269841    34.6848     3.1112    27.7585    1521.86     1.1653
   3989.000     1.4819   3.168306 6.5201e-02  0.0246642  0.1269841    34.6848     3.1122    27.7585    1521.87     1.1647
   3990.000     1.4816   3.168319 6.4784e-02  0.0246136  0.1269841    34.6848     3.1134    27.7586    1521.89     1.1643
   3991.000     1.4814   3.168353 6.6288e-02  0.0244821  0.1269841    34.6850     3.1143    27.7587    1521.90     1.1640
   3992.000     1.4814   3.168380 6.5443e-02  0.0243656  0.1269841    34.6849     3.1140    27.7587    1521.92     1.1639
   3993.000     1.4815   3.168410 6.4327e-02  0.0235444  0.1269841    34.6848     3.1135    27.7586    1521.94     1.1638
   3994.000     1.4815   3.168450 6.6086e-02  0.0237245  0.1279992    34.6848     3.1147    27.7586    1521.95     1.1638
   3995.000     1.4815   3.168485 6.4869e-02  0.0230137  0.1270570    34.6848     3.1159    27.7586    1521.97     1.1637
   3996.000     1.4815   3.168528 6.5057e-02  0.0231024  0.1257440    34.6849     3.1157    27.7587    1521.99     1.1636
   3997.000     1.4816   3.168565 6.5325e-02  0.0242738  0.1278604    34.6849     3.1167    27.7586    1522.01     1.1635
   3998.000     1.4816   3.168604 6.5928e-02  0.0255166  0.1281464    34.6849     3.1175    27.7586    1522.02     1.1635
   3999.000     1.4816   3.168636 6.5107e-02  0.0249239  0.1273782    34.6849     3.1186    27.7586    1522.04     1.1633
   4000.000     1.4815   3.168665 6.5769e-02  0.0234766  0.1269873    34.6849     3.1177    27.7586    1522.06     1.1632
   4001.000     1.4815   3.168708 6.5459e-02  0.0234644  0.1269841    34.6850     3.1191    27.7587    1522.08     1.1630
   4002.000     1.4813   3.168723 6.5937e-02  0.0230905  0.1267170    34.6850     3.1175    27.7588    1522.09     1.1627
   4003.000     1.4812   3.168755 6.5598e-02  0.0225837  0.1256980    34.6851     3.1186    27.7589    1522.11     1.1625
   4004.000     1.4811   3.168785 6.5231e-02  0.0245047  0.1280044    34.6851     3.1201    27.7588    1522.13     1.1623
   4005.000     1.4812   3.168830 6.5412e-02  0.0234838  0.1271536    34.6851     3.1198    27.7588    1522.14     1.1623
   4006.000     1.4812   3.168863 6.5238e-02  0.0236624  0.1269858    34.6851     3.1221    27.7588    1522.16     1.1622
   4007.000     1.4813   3.168906 6.5102e-02  0.0236430  0.1273166    34.6851     3.1218    27.7588    1522.18     1.1622
   4008.000     1.4814   3.168941 6.5229e-02  0.0234819  0.1281523    34.6850     3.1223    27.7588    1522.20     1.1621
   4009.000     1.4813   3.168966 6.5669e-02  0.0235906  0.1274258    34.6850     3.1226    27.7588    1522.21     1.1619
   4010.000     1.4813   3.169002 6.4755e-02  0.0223690  0.1265906    34.6850     3.1242    27.7588    1522.23     1.1618
   4011.000     1.4813   3.169048 6.5348e-02  0.0246172  0.1285486    34.6851     3.1250    27.7588    1522.25     1.1618
   4012.000     1.4813   3.169076 6.5600e-02  0.0244763  0.1291452    34.6851     3.1246    27.7588    1522.26     1.1616
   4013.000     1.4812   3.169110 6.5205e-02  0.0246021  0.1282129    34.6852     3.1248    27.7589    1522.28     1.1614
   4014.000     1.4812   3.169144 6.5021e-02  0.0244230  0.1282051    34.6852     3.1240    27.7589    1522.30     1.1613
   4015.000     1.4813   3.169183 6.5201e-02  0.0244808  0.1280835    34.6851     3.1251    27.7588    1522.32     1.1613
   4016.000     1.4812   3.169208 6.3691e-02  0.0241516  0.1281526    34.6852     3.1273    27.7589    1522.33     1.1610
   4017.000     1.4813   3.169245 6.5503e-02  0.0242691  0.1281543    34.6851     3.1262    27.7588    1522.35     1.1610
   4018.000     1.4813   3.169293 6.5632e-02  0.0245783  0.1284133    34.6852     3.1270    27.7589    1522.37     1.1610
   4019.000     1.4811   3.169308 6.5781e-02  0.0248268  0.1291711    34.6852     3.1268    27.7589    1522.38     1.1606
   4020.000     1.4808   3.169329 6.5307e-02  0.0245323  0.1270284    34.6853     3.1265    27.7590    1522.40     1.1603
   4021.000     1.4807   3.169347 6.5764e-02  0.0246299  0.1281256    34.6852     3.1270    27.7590    1522.42     1.1601
   4022.000     1.4807   3.169386 6.6091e-02  0.0243161  0.1271506    34.6853     3.1267    27.7590    1522.44     1.1600
   4023.000     1.4809   3.169431 6.5010e-02  0.0237033  0.1269829    34.6852     3.1295    27.7590    1522.45     1.1600
   4024.000     1.4810   3.169473 6.5018e-02  0.0238593  0.1269841    34.6852     3.1300    27.7590    1522.47     1.1600
   4025.000     1.4811   3.169523 6.5294e-02  0.0239938  0.1269841    34.6853     3.1298    27.7590    1522.49     1.1600
   4026.000     1.4810   3.169552 6.5140e-02  0.0224212  0.1269841    34.6853     3.1292    27.7590    1522.51     1.1598
   4027.000     1.4812   3.169598 6.4937e-02  0.0232454  0.1267096    34.6853     3.1306    27.7590    1522.52     1.1598
   4028.000     1.4813   3.169638 6.5434e-02  0.0220351  0.1257643    34.6852     3.1310    27.7589    1522.54     1.1599
   4029.000     1.4813   3.169677 6.5435e-02  0.0247493  0.1269824    34.6852     3.1328    27.7589    1522.56     1.1598
   4030.000     1.4814   3.169718 6.5456e-02  0.0246852  0.1269841    34.6852     3.1319    27.7589    1522.58     1.1598
   4031.000     1.4815   3.169758 6.5788e-02  0.0237842  0.1278152    34.6852     3.1329    27.7589    1522.59     1.1597
   4032.000     1.4816   3.169804 6.5793e-02  0.0246026  0.1273627    34.6852     3.1320    27.7589    1522.61     1.1598
   4033.000     1.4818   3.169855 6.4725e-02  0.0257800  0.1269884    34.6852     3.1327    27.7589    1522.63     1.1598
   4034.000     1.4818   3.169890 6.5763e-02  0.0258627  0.1269841    34.6852     3.1324    27.7589    1522.65     1.1597
   4035.000     1.4819   3.169935 6.3595e-02  0.0248047  0.1276525    34.6852     3.1328    27.7589    1522.67     1.1597
   4036.000     1.4820   3.169976 6.5435e-02  0.0256837  0.1289331    34.6852     3.1339    27.7589    1522.68     1.1597
   4037.000     1.4821   3.170021 6.5435e-02  0.0244290  0.1269979    34.6852     3.1336    27.7589    1522.70     1.1597
   4038.000     1.4822   3.170063 6.5771e-02  0.0250365  0.1293941    34.6852     3.1337    27.7589    1522.72     1.1597
   4039.000     1.4822   3.170108 6.5586e-02  0.0253483  0.1284434    34.6854     3.1341    27.7590    1522.74     1.1596
   4040.000     1.4823   3.170144 6.5549e-02  0.0251917  0.1280778    34.6853     3.1348    27.7589    1522.75     1.1595
   4041.000     1.4823   3.170184 6.5759e-02  0.0270886  0.1280888    34.6853     3.1338    27.7589    1522.77     1.1594
   4042.000     1.4823   3.170210 6.5774e-02  0.0244850  0.1280469    34.6852     3.1353    27.7589    1522.79     1.1593
   4043.000     1.4824   3.170247 6.5693e-02  0.0224964  0.1271788    34.6852     3.1356    27.7588    1522.81     1.1593
   4044.000     1.4824   3.170276 6.5071e-02  0.0237400  0.1286027    34.6851     3.1342    27.7587    1522.82     1.1592
   4045.000     1.4825   3.170319 6.5434e-02  0.0236611  0.1274314    34.6851     3.1354    27.7588    1522.84     1.1592
   4046.000     1.4824   3.170359 6.6238e-02  0.0237585  0.1270863    34.6853     3.1338    27.7589    1522.86     1.1590
   4047.000     1.4822   3.170378 6.4827e-02  0.0235028  0.1281502    34.6853     3.1362    27.7589    1522.87     1.1587
   4048.000     1.4823   3.170421 6.5203e-02  0.0235043  0.1282054    34.6853     3.1337    27.7589    1522.89     1.1587
   4049.000     1.4824   3.170473 6.5323e-02  0.0240121  0.1280020    34.6854     3.1362    27.7590    1522.91     1.1587
   4050.000     1.4825   3.170520 6.4586e-02  0.0244832  0.1281405    34.6855     3.1372    27.7590    1522.93     1.1586
   4051.000     1.4826   3.170551 6.5338e-02  0.0248613  0.1278895    34.6853     3.1355    27.7589    1522.94     1.1586
   4052.000     1.4825   3.170586 6.5166e-02  0.0245533  0.1269974    34.6854     3.1376    27.7590    1522.96     1.1584
   4053.000     1.4824   3.170605 6.5237e-02  0.0244193  0.1279194    34.6854     3.1364    27.7590    1522.98     1.1582
   4054.000     1.4822   3.170630 6.5785e-02  0.0245224  0.1273367    34.6854     3.1361    27.7590    1523.00     1.1579
   4055.000     1.4823   3.170666 6.5120e-02  0.0241485  0.1277078    34.6854     3.1381    27.7590    1523.01     1.1579
   4056.000     1.4824   3.170705 6.5279e-02  0.0228110  0.1265084    34.6853     3.1363    27.7589    1523.03     1.1579
   4057.000     1.4824   3.170749 6.5931e-02  0.0230514  0.1256690    34.6855     3.1392    27.7590    1523.05     1.1577
   4058.000     1.4825   3.170796 6.4872e-02  0.0242596  0.1288965    34.6854     3.1391    27.7590    1523.07     1.1578
   4059.000     1.4826   3.170833 6.5767e-02  0.0245768  0.1304753    34.6854     3.1373    27.7590    1523.08     1.1578
   4060.000     1.4828   3.170880 6.5654e-02  0.0256266  0.1306449    34.6853     3.1388    27.7589    1523.10     1.1579
   4061.000     1.4829   3.170922 6.4727e-02  0.0248393  0.1312261    34.6854     3.1397    27.7589    1523.12     1.1578
   4062.000     1.4829   3.170962 6.5055e-02  0.0245180  0.1311844    34.6854     3.1392    27.7589    1523.14     1.1577
   4063.000     1.4828   3.170997 6.5433e-02  0.0258570  0.1305942    34.6855     3.1410    27.7590    1523.15     1.1575
   4064.000     1.4827   3.171017 6.5933e-02  0.0243592  0.1305187    34.6855     3.1401    27.7590    1523.17     1.1573
   4065.000     1.4826   3.171043 6.5104e-02  0.0243521  0.1304421    34.6855     3.1402    27.7590    1523.19     1.1571
