CTD,20120906FEGNRIFS
#ORIGINAL_FILE=\CTD\Report\c3100a.asc
#CTD_SAL ax+b   :a=0.981152
#CTD_SAL ax+b   :b=0.659199
# sensor 0 = Frequency  0  temperature, 1549, 06-Oct-09
# sensor 1 = Frequency  1  conductivity, 1245, 15-Oct-09, cpcor = -9.5700e-08
# sensor 2 = Frequency  2  pressure, 53581, 15-jul-1998
# System UpLoad Time = May 10 2010 06:46:35
# NMEA Latitude = 30 59.82 N
# NMEA Longitude = 138 00.00 E
NUMBER_HEADERS=10
EXPOCODE=49SO201005
SECT=138E
STNNBR=  3100CR
CASTNO=1
DATE=20100509
TIME=2140
LATITUDE=30.997
LONGITUDE=138.000
DEPTH=     0
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,
2394,2,1.7764,2,34.64169649,2,114.5437591,1
2395,2,1.776,2,34.64199084,2,114.5716172,1
2396,2,1.7759,2,34.64189272,2,114.59904,1
2397,2,1.7759,2,34.64179461,2,114.6617207,1
2398,2,1.7761,2,34.64179461,2,114.6369096,1
2399,2,1.776,2,34.64199084,2,114.6582384,1
2400,2,1.7755,2,34.64189272,2,114.6369096,1
2401,2,1.7755,2,34.64189272,2,114.6421329,1
2402,2,1.7759,2,34.64189272,2,114.8258222,1
2403,2,1.7755,2,34.64218707,2,114.8649977,1
2404,2,1.7756,2,34.64208895,2,114.8863265,1
2405,2,1.7753,2,34.64179461,2,114.9107023,1
2406,2,1.7745,2,34.64228518,2,114.8589037,1
2407,2,1.7746,2,34.64228518,2,114.8458452,1
2408,2,1.7745,2,34.64208895,2,114.853245,1
2409,2,1.7737,2,34.64218707,2,114.9577129,1
2410,2,1.7733,2,34.64228518,2,115.0169113,1
2411,2,1.7735,2,34.6423833,2,115.0687099,1
2412,2,1.7732,2,34.6423833,2,114.9842651,1
2413,2,1.7714,2,34.64248141,2,114.8885029,1
2414,2,1.7702,2,34.64267765,2,115.0142996,1
2415,2,1.769,2,34.64277576,2,115.1514136,1
2416,2,1.7688,2,34.64287388,2,115.2219294,1
2417,2,1.7689,2,34.64287388,2,115.2114827,1
2418,2,1.7683,2,34.64307011,2,115.2175766,1
2419,2,1.7681,2,34.64297199,2,115.2680694,1
2420,2,1.7662,2,34.64316822,2,115.2941864,1
2421,2,1.7662,2,34.64316822,2,115.3433733,1
2422,2,1.7648,2,34.64336445,2,115.4095363,1
2423,2,1.7638,2,34.64356068,2,115.3451144,1
2424,2,1.7636,2,34.64356068,2,115.4282534,1
2425,2,1.7635,2,34.6436588,2,115.532286,1
2426,2,1.7635,2,34.6436588,2,115.5779906,1
2427,2,1.7637,2,34.6436588,2,115.5871316,1
2428,2,1.7632,2,34.64375691,2,115.5784259,1
2429,2,1.7632,2,34.64375691,2,115.5801671,1
2430,2,1.7634,2,34.64356068,2,115.6846349,1
2431,2,1.7633,2,34.64375691,2,115.7616799,1
2432,2,1.7627,2,34.64395314,2,115.7316454,1
2433,2,1.7621,2,34.64414937,2,115.7177164,1
2434,2,1.7622,2,34.64414937,2,115.6846349,1
2435,2,1.7628,2,34.64385503,2,115.6907288,1
2436,2,1.763,2,34.64395314,2,115.7712561,1
2437,2,1.7631,2,34.64405126,2,115.7982437,1
2438,2,1.7621,2,34.64395314,2,115.7647269,1
2439,2,1.7612,2,34.64414937,2,115.8012906,1
2440,2,1.7607,2,34.64405126,2,115.8691947,1
2441,2,1.7602,2,34.64414937,2,115.926652,1
2442,2,1.7598,2,34.64444372,2,115.9310049,1
2443,2,1.7596,2,34.64454183,2,115.9767096,1
2444,2,1.7596,2,34.64444372,2,115.992815,1
2445,2,1.7596,2,34.64444372,2,115.9806271,1
2446,2,1.7593,2,34.64444372,2,116.0045676,1
2447,2,1.7588,2,34.64444372,2,116.0150144,1
2448,2,1.7589,2,34.6443456,2,116.0877066,1
2449,2,1.759,2,34.64454183,2,116.1582224,1
2450,2,1.7591,2,34.64454183,2,116.1164353,1
2451,2,1.7589,2,34.64473806,2,116.1055532,1
2452,2,1.759,2,34.64454183,2,116.1538696,1
2453,2,1.7588,2,34.64454183,2,116.1612694,1
2454,2,1.7587,2,34.64444372,2,116.1817277,1
2455,2,1.7582,2,34.64463995,2,116.1577871,1
2456,2,1.7576,2,34.64483618,2,116.2043624,1
2457,2,1.7573,2,34.64483618,2,116.1512579,1
2458,2,1.7572,2,34.64483618,2,116.1773749,1
2459,2,1.7572,2,34.64473806,2,116.1125177,1
2460,2,1.7573,2,34.64473806,2,116.3414764,1
2461,2,1.7572,2,34.6449343,2,116.3667228,1
2462,2,1.7574,2,34.64483618,2,116.399369,1
2463,2,1.7573,2,34.64483618,2,116.336253,1
2464,2,1.7568,2,34.64513053,2,116.3902281,1
2465,2,1.7566,2,34.64503241,2,116.3706404,1
2466,2,1.7564,2,34.64503241,2,116.3466998,1
2467,2,1.7555,2,34.64522864,2,116.3749932,1
2468,2,1.7555,2,34.64513053,2,116.4141686,1
2469,2,1.7555,2,34.64513053,2,116.4546499,1
2470,2,1.7555,2,34.64522864,2,116.4537793,1
2471,2,1.7553,2,34.64522864,2,116.4720612,1
2472,2,1.755,2,34.64522864,2,116.5034016,1
2473,2,1.7547,2,34.64532676,2,116.5229893,1
2474,2,1.7541,2,34.64542487,2,116.4629203,1
2475,2,1.7537,2,34.6456211,2,116.485555,1
2476,2,1.7521,2,34.64552299,2,116.5552002,1
2477,2,1.7515,2,34.6456211,2,116.6361628,1
2478,2,1.7498,2,34.64591545,2,116.6753382,1
2479,2,1.7479,2,34.64620979,2,116.6335511,1
2480,2,1.7476,2,34.64620979,2,116.5969873,1
2481,2,1.7475,2,34.64630791,2,116.6905731,1
2482,2,1.7477,2,34.64620979,2,116.8385692,1
2483,2,1.7477,2,34.64630791,2,116.8764388,1
2484,2,1.7477,2,34.64650414,2,116.8973324,1
2485,2,1.7476,2,34.64630791,2,116.8986382,1
2486,2,1.7466,2,34.64640602,2,116.9356372,1
2487,2,1.7459,2,34.64640602,2,117.0048472,1
2488,2,1.7445,2,34.64650414,2,117.0736218,1
2489,2,1.7433,2,34.64679848,2,117.0266113,1
2490,2,1.7429,2,34.6468966,2,117.0453285,1
2491,2,1.7422,2,34.6468966,2,117.1106209,1
2492,2,1.7414,2,34.64699471,2,117.4558,1
2493,2,1.7407,2,34.64719095,2,117.3530733,1
2494,2,1.7402,2,34.64728906,2,117.2607934,1
2495,2,1.7397,2,34.64738718,2,117.1550197,1
2496,2,1.7394,2,34.64728906,2,117.1793955,1
2497,2,1.7394,2,34.64748529,2,117.3199918,1
2498,2,1.7393,2,34.64738718,2,117.6264308,1
2499,2,1.7378,2,34.64777964,2,117.512822,1
2500,2,1.7374,2,34.64787775,2,117.5924788,1
2501,2,1.7373,2,34.64748529,2,117.5337156,1
2502,2,1.7357,2,34.64768152,2,117.5297981,1
2503,2,1.7361,2,34.64777964,2,117.6847587,1
2504,2,1.7359,2,34.64777964,2,117.7400396,1
2505,2,1.7356,2,34.64807398,2,117.8009791,1
2506,2,1.7358,2,34.64797587,2,117.7909676,1
2507,2,1.7356,2,34.64807398,2,117.7117462,1
2508,2,1.7354,2,34.64797587,2,117.7857442,1
2509,2,1.7351,2,34.64787775,2,117.8566953,1
2510,2,1.7346,2,34.6481721,2,117.862354,1
2511,2,1.7343,2,34.6481721,2,117.8680127,1
2512,2,1.734,2,34.64827021,2,117.8876004,1
2513,2,1.7339,2,34.64807398,2,117.8540836,1
2514,2,1.7335,2,34.64827021,2,118.0147029,1
2515,2,1.7333,2,34.64836833,2,118.005562,1
2516,2,1.7334,2,34.64836833,2,117.9785745,1
2517,2,1.7334,2,34.64836833,2,117.9833626,1
2518,2,1.7332,2,34.64846644,2,117.9280817,1
2519,2,1.7333,2,34.64827021,2,117.9925035,1
2520,2,1.7334,2,34.64827021,2,118.1661813,1
2521,2,1.733,2,34.64856456,2,118.1766281,1
2522,2,1.7318,2,34.64846644,2,118.0630193,1
2523,2,1.7293,2,34.64876079,2,118.0952302,1
2524,2,1.7267,2,34.64876079,2,118.0147029,1
2525,2,1.7261,2,34.64915325,2,118.1679224,1
2526,2,1.7262,2,34.64895702,2,118.37207,1
2527,2,1.7238,2,34.64954571,2,118.2832723,1
2528,2,1.7234,2,34.64984006,2,118.2876251,1
2529,2,1.7231,2,34.64964383,2,118.2915427,1
2530,2,1.7228,2,34.64964383,2,118.3194008,1
2531,2,1.7229,2,34.64964383,2,118.5331246,1
2532,2,1.7228,2,34.64993817,2,118.6175694,1
2533,2,1.7228,2,34.64984006,2,118.6193105,1
2534,2,1.7228,2,34.64993817,2,118.5131016,1
2535,2,1.7228,2,34.64993817,2,118.5213719,1
2536,2,1.7225,2,34.65003629,2,118.5004784,1
2537,2,1.7225,2,34.64984006,2,118.6127813,1
2538,2,1.7225,2,34.64993817,2,118.7320487,1
2539,2,1.7224,2,34.64993817,2,118.7472836,1
2540,2,1.7223,2,34.64993817,2,118.758601,1
2541,2,1.7216,2,34.64984006,2,118.7673066,1
2542,2,1.7178,2,34.65033063,2,118.7142021,1
2543,2,1.7164,2,34.65052686,2,118.7790593,1
2544,2,1.7162,2,34.65062498,2,118.815623,1
2545,2,1.7161,2,34.65072309,2,118.8421752,1
2546,2,1.7157,2,34.65072309,2,118.8704686,1
2547,2,1.7151,2,34.65091932,2,118.9070324,1
2548,2,1.7148,2,34.65072309,2,118.881786,1
2549,2,1.7136,2,34.65101744,2,118.9714542,1
2550,2,1.7135,2,34.65111555,2,119.0336996,1
2551,2,1.7125,2,34.65111555,2,119.1525318,1
2552,2,1.7113,2,34.65131178,2,119.2204359,1
2553,2,1.7107,2,34.65131178,2,119.2491645,1
2554,2,1.7107,2,34.65150801,2,119.2317532,1
2555,2,1.711,2,34.65170424,2,119.2017187,1
2556,2,1.7113,2,34.65150801,2,119.1856133,1
2557,2,1.7114,2,34.65131178,2,119.2700581,1
2558,2,1.7112,2,34.6514099,2,119.48857,1
2559,2,1.7101,2,34.65170424,2,119.3706084,1
2560,2,1.7102,2,34.65190048,2,119.3436209,1
2561,2,1.7102,2,34.65180236,2,119.3492795,1
2562,2,1.7102,2,34.65180236,2,119.3575499,1
2563,2,1.7098,2,34.65160613,2,119.4298068,1
2564,2,1.709,2,34.65170424,2,119.628731,1
2565,2,1.7082,2,34.65180236,2,119.6713887,1
2566,2,1.7076,2,34.65209671,2,119.6587655,1
2567,2,1.7074,2,34.65209671,2,119.5038049,1
2568,2,1.7071,2,34.65229294,2,119.591732,1
2569,2,1.7072,2,34.65209671,2,119.6313427,1
2570,2,1.7071,2,34.65209671,2,119.7806446,1
2571,2,1.7067,2,34.65219482,2,119.7893503,1
2572,2,1.7065,2,34.65219482,2,119.7836916,1
2573,2,1.7064,2,34.65248917,2,119.8063263,1
2574,2,1.7062,2,34.65248917,2,119.8215612,1
2575,2,1.7062,2,34.65229294,2,119.8468076,1
2576,2,1.7057,2,34.65239105,2,119.8568191,1
2577,2,1.7048,2,34.65248917,2,119.8655248,1
2578,2,1.7047,2,34.65248917,2,119.7697626,1
2579,2,1.7044,2,34.65258728,2,119.9142764,1
2580,2,1.704,2,34.6526854,2,119.9360405,1
2581,2,1.7038,2,34.65258728,2,119.9852275,1
2582,2,1.7034,2,34.65278351,2,119.9673809,1
2583,2,1.703,2,34.65278351,2,119.9647692,1
2584,2,1.7027,2,34.65278351,2,119.9917567,1
2585,2,1.7026,2,34.65278351,2,120.0257088,1
2586,2,1.7024,2,34.65288163,2,120.0370261,1
2587,2,1.7026,2,34.65288163,2,120.0936129,1
2588,2,1.7027,2,34.65278351,2,120.1571641,1
2589,2,1.7028,2,34.65288163,2,120.1088478,1
2590,2,1.7028,2,34.65288163,2,120.1471526,1
2591,2,1.7025,2,34.65288163,2,120.1441057,1
2592,2,1.7025,2,34.65297974,2,120.1871986,1
2593,2,1.7024,2,34.65297974,2,120.2363856,1
2594,2,1.7024,2,34.65307786,2,120.2063511,1
2595,2,1.7026,2,34.65297974,2,120.2207154,1
2596,2,1.7024,2,34.65307786,2,120.2268094,1
2597,2,1.7025,2,34.65297974,2,120.2490088,1
2598,2,1.7025,2,34.65297974,2,120.2820903,1
2599,2,1.7025,2,34.65307786,2,120.2720788,1
2600,2,1.7026,2,34.65297974,2,120.2738199,1
2601,2,1.7024,2,34.65307786,2,120.2877489,1
2602,2,1.7018,2,34.65317597,2,120.2960193,1
2603,2,1.7017,2,34.65317597,2,120.3269244,1
2604,2,1.7009,2,34.65327409,2,120.3434651,1
2605,2,1.7006,2,34.6533722,2,120.3439004,1
2606,2,1.7003,2,34.6533722,2,120.3482532,1
2607,2,1.7002,2,34.65327409,2,120.3813347,1
2608,2,1.6999,2,34.6533722,2,120.4326981,1
2609,2,1.6997,2,34.6533722,2,120.4261688,1
2610,2,1.6993,2,34.65347032,2,120.3652292,1
2611,2,1.699,2,34.65356843,2,120.435745,1
2612,2,1.699,2,34.65347032,2,120.4940729,1
2613,2,1.699,2,34.65356843,2,120.5271544,1
2614,2,1.6989,2,34.65366655,2,120.5454363,1
2615,2,1.6989,2,34.65376466,2,120.5376012,1
2616,2,1.6984,2,34.65386278,2,120.4444507,1
2617,2,1.6983,2,34.65376466,2,120.3378064,1
2618,2,1.6984,2,34.65366655,2,120.3713232,1
2619,2,1.6985,2,34.65376466,2,120.6102934,1
2620,2,1.6985,2,34.65376466,2,120.6216107,1
2621,2,1.6985,2,34.65356843,2,120.6477277,1
2622,2,1.6982,2,34.65376466,2,120.6425043,1
2623,2,1.6975,2,34.65386278,2,120.6133404,1
2624,2,1.6969,2,34.65396089,2,120.565024,1
2625,2,1.6964,2,34.65396089,2,120.6603509,1
2626,2,1.6945,2,34.65405901,2,120.6607862,1
2627,2,1.6943,2,34.65415712,2,120.668186,1
2628,2,1.6939,2,34.65435336,2,120.6237871,1
2629,2,1.6937,2,34.65445147,2,120.5715532,1
2630,2,1.6937,2,34.65425524,2,120.75916,1
2631,2,1.6926,2,34.65445147,2,120.9110737,1
2632,2,1.6908,2,34.65484393,2,120.8993211,1
2633,2,1.69,2,34.65484393,2,120.8736394,1
2634,2,1.6892,2,34.65504016,2,120.8610162,1
2635,2,1.689,2,34.65513828,2,120.8671101,1
2636,2,1.6879,2,34.65504016,2,120.8640632,1
2637,2,1.6876,2,34.65513828,2,120.8984505,1
2638,2,1.6873,2,34.65513828,2,120.9598253,1
2639,2,1.6871,2,34.65523639,2,121.0020478,1
2640,2,1.6871,2,34.65533451,2,121.0729988,1
2641,2,1.6869,2,34.65533451,2,121.1039039,1
2642,2,1.6866,2,34.65562885,2,121.1574437,1
2643,2,1.6867,2,34.65553074,2,121.1430793,1
2644,2,1.6868,2,34.65533451,2,121.1822548,1
2645,2,1.6869,2,34.65543262,2,121.1800784,1
2646,2,1.687,2,34.65562885,2,121.1652788,1
2647,2,1.6869,2,34.65543262,2,121.1678904,1
2648,2,1.687,2,34.65543262,2,121.237971,1
2649,2,1.687,2,34.65543262,2,121.2162068,1
2650,2,1.6871,2,34.65543262,2,121.1465616,1
2651,2,1.687,2,34.65553074,2,121.1513497,1
2652,2,1.6869,2,34.65543262,2,121.3028281,1
2653,2,1.6867,2,34.65562885,2,121.3733439,1
2654,2,1.6868,2,34.65562885,2,121.3411329,1
2655,2,1.6867,2,34.65572697,2,121.3076162,1
2656,2,1.6866,2,34.65582508,2,121.2967341,1
2657,2,1.6856,2,34.65562885,2,121.2754053,1
2658,2,1.6837,2,34.6559232,2,121.2875932,1
2659,2,1.6825,2,34.65611943,2,121.3376507,1
2660,2,1.6819,2,34.65621754,2,121.4682355,1
2661,2,1.6815,2,34.65631566,2,121.5209047,1
2662,2,1.681,2,34.65641377,2,121.4939172,1
2663,2,1.6804,2,34.65631566,2,121.5043639,1
2664,2,1.6795,2,34.65651189,2,121.5300456,1
2665,2,1.6792,2,34.65661001,2,121.5108932,1
2666,2,1.6786,2,34.65641377,2,121.5500686,1
2667,2,1.678,2,34.65670812,2,121.6841357,1
2668,2,1.6773,2,34.65690435,2,121.758569,1
2669,2,1.6774,2,34.65690435,2,121.8034031,1
2670,2,1.6774,2,34.65700247,2,121.7655335,1
2671,2,1.6775,2,34.65690435,2,121.8665191,1
2672,2,1.6769,2,34.65670812,2,121.7624865,1
2673,2,1.6755,2,34.65710058,2,121.7777214,1
2674,2,1.6754,2,34.65710058,2,121.8382257,1
2675,2,1.6754,2,34.65710058,2,122.0084212,1
2676,2,1.675,2,34.6571987,2,122.065008,1
2677,2,1.6744,2,34.65729681,2,122.1263828,1
2678,2,1.6733,2,34.65739493,2,122.1229006,1
2679,2,1.6729,2,34.65759116,2,122.1477117,1
2680,2,1.6726,2,34.65768927,2,122.1612055,1
2681,2,1.6727,2,34.65759116,2,122.1603349,1
2682,2,1.6728,2,34.65759116,2,122.2077807,1
2683,2,1.6729,2,34.65768927,2,122.2199686,1
2684,2,1.6728,2,34.65759116,2,122.2369446,1
2685,2,1.6727,2,34.65768927,2,122.2534854,1
2686,2,1.6708,2,34.6578855,2,122.2648027,1
2687,2,1.6707,2,34.65808173,2,122.2648027,1
2688,2,1.6706,2,34.6578855,2,122.3340127,1
2689,2,1.6704,2,34.65798362,2,122.4711267,1
2690,2,1.6701,2,34.65798362,2,122.5220548,1
2691,2,1.6696,2,34.65817985,2,122.4249867,1
2692,2,1.6695,2,34.65827796,2,122.4667739,1
2693,2,1.6694,2,34.65808173,2,122.3810232,1
2694,2,1.6694,2,34.65798362,2,122.4497979,1
2695,2,1.6689,2,34.65817985,2,122.5642772,1
2696,2,1.6687,2,34.65837608,2,122.5272782,1
2697,2,1.6685,2,34.65827796,2,122.5220548,1
2698,2,1.6683,2,34.65827796,2,122.4750442,1
2699,2,1.6678,2,34.65817985,2,122.714885,1
2700,2,1.667,2,34.65857231,2,122.8036827,1
2701,2,1.6659,2,34.65867042,2,122.79193,1
2702,2,1.6651,2,34.65847419,2,122.7958476,1
2703,2,1.6645,2,34.65867042,2,122.7544957,1
2704,2,1.6641,2,34.65867042,2,122.7475312,1
2705,2,1.6637,2,34.65876854,2,122.8589635,1
2706,2,1.6631,2,34.65886666,2,122.9103269,1
2707,2,1.6625,2,34.65886666,2,122.9064094,1
2708,2,1.6608,2,34.659161,2,122.9434084,1
2709,2,1.6604,2,34.65925912,2,123.0165359,1
2710,2,1.6603,2,34.65925912,2,123.115345,1
2711,2,1.6599,2,34.65935723,2,123.1976135,1
2712,2,1.6597,2,34.65945535,2,123.161485,1
2713,2,1.6592,2,34.65935723,2,123.1889078,1
2714,2,1.6585,2,34.65945535,2,123.275529,1
2715,2,1.6582,2,34.65945535,2,123.2868464,1
2716,2,1.6583,2,34.65955346,2,123.3673737,1
2717,2,1.6584,2,34.65965158,2,123.4174312,1
2718,2,1.6584,2,34.65965158,2,123.4335366,1
2719,2,1.658,2,34.65965158,2,123.4670534,1
2720,2,1.6578,2,34.65974969,2,123.4513832,1
2721,2,1.6575,2,34.65974969,2,123.4931704,1
2722,2,1.6569,2,34.65974969,2,123.5223343,1
2723,2,1.6567,2,34.65994592,2,123.4996996,1
2724,2,1.6566,2,34.65994592,2,123.458783,1
2725,2,1.6564,2,34.65984781,2,123.5266871,1
2726,2,1.6564,2,34.65984781,2,123.7160351,1
2727,2,1.6561,2,34.66004404,2,123.7974329,1
2728,2,1.656,2,34.65984781,2,123.8126678,1
2729,2,1.6551,2,34.66014215,2,123.808315,1
2730,2,1.6546,2,34.66033838,2,123.7317053,1
2731,2,1.6546,2,34.66024027,2,123.7874214,1
2732,2,1.6542,2,34.66024027,2,123.6324608,1
2733,2,1.6526,2,34.66024027,2,123.6672834,1
2734,2,1.6524,2,34.6604365,2,123.9140887,1
2735,2,1.6519,2,34.66073084,2,123.9267119,1
2736,2,1.6519,2,34.66063273,2,123.9367234,1
2737,2,1.652,2,34.66073084,2,123.9615345,1
2738,2,1.6519,2,34.66082896,2,123.9319353,1
2739,2,1.6521,2,34.66053461,2,124.0059333,1
2740,2,1.6519,2,34.66063273,2,124.0868959,1
2741,2,1.652,2,34.66073084,2,124.0812372,1
2742,2,1.6515,2,34.66073084,2,124.0564261,1
2743,2,1.6515,2,34.66082896,2,123.997663,1
2744,2,1.6516,2,34.66063273,2,124.0111567,1
2745,2,1.6516,2,34.66073084,2,124.0838489,1
2746,2,1.6516,2,34.66082896,2,124.1395651,1
2747,2,1.6514,2,34.66092707,2,124.1238949,1
2748,2,1.6508,2,34.66092707,2,124.1365181,1
2749,2,1.6507,2,34.66082896,2,124.174823,1
2750,2,1.6505,2,34.66092707,2,124.1695996,1
2751,2,1.6505,2,34.66092707,2,124.1839639,1
2752,2,1.6506,2,34.66102519,2,124.2301039,1
2753,2,1.6505,2,34.66102519,2,124.2039869,1
2754,2,1.6505,2,34.66092707,2,124.2466446,1
2755,2,1.6503,2,34.66082896,2,124.3454538,1
2756,2,1.6501,2,34.66102519,2,124.2827731,1
2757,2,1.6501,2,34.66122142,2,124.3058431,1
2758,2,1.6499,2,34.6611233,2,124.281032,1
2759,2,1.6502,2,34.66102519,2,124.3371834,1
2760,2,1.6502,2,34.66102519,2,124.3428421,1
2761,2,1.6499,2,34.6611233,2,124.3850645,1
2762,2,1.6497,2,34.66122142,2,124.3676532,1
2763,2,1.6499,2,34.66122142,2,124.3859351,1
2764,2,1.6499,2,34.6611233,2,124.4116168,1
2765,2,1.6499,2,34.6611233,2,124.4055228,1
2766,2,1.6488,2,34.66141765,2,124.3567712,1
2767,2,1.6475,2,34.66131954,2,124.4264164,1
2768,2,1.6473,2,34.66141765,2,124.458192,1
2769,2,1.6478,2,34.66141765,2,124.4934499,1
2770,2,1.6477,2,34.66151577,2,124.5143435,1
2771,2,1.6475,2,34.66151577,2,124.5278372,1
2772,2,1.6474,2,34.66151577,2,124.5800712,1
2773,2,1.6475,2,34.66151577,2,124.6427519,1
2774,2,1.6476,2,34.66151577,2,124.6131526,1
2775,2,1.6476,2,34.66151577,2,124.5900827,1
2776,2,1.6475,2,34.661712,2,124.5735419,1
2777,2,1.6479,2,34.66161388,2,124.5805064,1
2778,2,1.6484,2,34.66141765,2,124.6305639,1
2779,2,1.6486,2,34.66151577,2,124.7006444,1
2780,2,1.6478,2,34.66131954,2,124.6980327,1
2781,2,1.6468,2,34.66181011,2,124.7119618,1
2782,2,1.6465,2,34.66161388,2,124.7411257,1
2783,2,1.646,2,34.66190823,2,124.738514,1
2784,2,1.6457,2,34.66190823,2,124.7041267,1
2785,2,1.6443,2,34.66190823,2,124.7520078,1
2786,2,1.6442,2,34.66190823,2,124.7842187,1
2787,2,1.6437,2,34.66190823,2,124.8203472,1
2788,2,1.6426,2,34.66210446,2,124.8978275,1
2789,2,1.6418,2,34.66220257,2,124.9901074,1
2790,2,1.6417,2,34.66230069,2,124.9931544,1
2791,2,1.6415,2,34.6623988,2,124.9439674,1
2792,2,1.6417,2,34.6623988,2,124.9161094,1
2793,2,1.6418,2,34.6623988,2,124.930909,1
2794,2,1.6418,2,34.66220257,2,125.0432119,1
2795,2,1.6417,2,34.6623988,2,125.2007842,1
2796,2,1.6417,2,34.66259503,2,125.2290776,1
2797,2,1.6417,2,34.66249692,2,125.257371,1
2798,2,1.6408,2,34.6623988,2,125.2721706,1
2799,2,1.6393,2,34.66269315,2,125.2726058,1
2800,2,1.6384,2,34.66279126,2,125.2438772,1
2801,2,1.6382,2,34.66269315,2,125.3048168,1
2802,2,1.6378,2,34.66279126,2,125.3444275,1
2803,2,1.6365,2,34.66298749,2,125.3474745,1
2804,2,1.6354,2,34.66318372,2,125.2377832,1
2805,2,1.6352,2,34.66318372,2,125.3161341,1
2806,2,1.6355,2,34.66318372,2,125.6090793,1
2807,2,1.6352,2,34.66347807,2,125.67176,1
2808,2,1.6352,2,34.66357619,2,125.6721953,1
2809,2,1.6355,2,34.66347807,2,125.6539135,1
2810,2,1.6355,2,34.66357619,2,125.5829624,1
2811,2,1.6353,2,34.66337995,2,125.5363871,1
2812,2,1.6349,2,34.66337995,2,125.557716,1
2813,2,1.6347,2,34.66337995,2,125.7444522,1
2814,2,1.6342,2,34.66347807,2,125.8175797,1
2815,2,1.6339,2,34.66377242,2,125.8049565,1
2816,2,1.634,2,34.6636743,2,125.7731809,1
2817,2,1.6331,2,34.6636743,2,125.8558846,1
2818,2,1.6318,2,34.66387053,2,125.8362969,1
2819,2,1.6312,2,34.66387053,2,125.8837427,1
2820,2,1.6306,2,34.66387053,2,125.8785193,1
2821,2,1.63,2,34.66396865,2,125.9028951,1
2822,2,1.6294,2,34.66396865,2,125.9825519,1
2823,2,1.6292,2,34.66416488,2,126.0326094,1
2824,2,1.6293,2,34.66426299,2,126.0722201,1
2825,2,1.6289,2,34.66426299,2,126.0313035,1
2826,2,1.6286,2,34.66426299,2,126.078314,1
2827,2,1.6284,2,34.66426299,2,126.0757023,1
2828,2,1.6284,2,34.66436111,2,126.1810407,1
2829,2,1.6284,2,34.66436111,2,126.1745115,1
2830,2,1.6283,2,34.66445922,2,126.2694031,1
2831,2,1.6284,2,34.66436111,2,126.2894261,1
2832,2,1.6285,2,34.66436111,2,126.3464481,1
2833,2,1.6283,2,34.66445922,2,126.3951998,1
2834,2,1.6279,2,34.66465545,2,126.287685,1
2835,2,1.6278,2,34.66465545,2,126.2041107,1
2836,2,1.6277,2,34.66455734,2,126.2963906,1
2837,2,1.6277,2,34.66455734,2,126.3682123,1
2838,2,1.6277,2,34.66465545,2,126.4574452,1
2839,2,1.6279,2,34.66455734,2,126.4913973,1
2840,2,1.6277,2,34.66475357,2,126.4861739,1
2841,2,1.6277,2,34.66465545,2,126.5588661,1
2842,2,1.6275,2,34.66465545,2,126.4639745,1
2843,2,1.6274,2,34.66475357,2,126.5593014,1
2844,2,1.6274,2,34.66475357,2,126.5344903,1
2845,2,1.6275,2,34.66465545,2,126.5989121,1
2846,2,1.6273,2,34.66465545,2,126.5001029,1
2847,2,1.6271,2,34.66485168,2,126.4835622,1
2848,2,1.6271,2,34.66465545,2,126.4369869,1
2849,2,1.6266,2,34.66485168,2,126.5801949,1
2850,2,1.6261,2,34.6649498,2,126.6589811,1
2851,2,1.6256,2,34.66504791,2,126.6702984,1
2852,2,1.6255,2,34.66514603,2,126.6763924,1
2853,2,1.6256,2,34.66504791,2,126.5980415,1
2854,2,1.6253,2,34.66504791,2,126.6794394,1
2855,2,1.6253,2,34.66504791,2,126.7656253,1
2856,2,1.6249,2,34.66504791,2,126.7630136,1
2857,2,1.6243,2,34.66534226,2,126.6929331,1
2858,2,1.6238,2,34.66534226,2,126.6376522,1
2859,2,1.6234,2,34.66524414,2,126.8335294,1
2860,2,1.6222,2,34.66534226,2,126.9140567,1
2861,2,1.6214,2,34.6656366,2,126.8783635,1
2862,2,1.6212,2,34.6656366,2,126.8191651,1
2863,2,1.6209,2,34.66573472,2,126.8570347,1
2864,2,1.621,2,34.6656366,2,126.9062216,1
2865,2,1.6211,2,34.66553849,2,127.0002427,1
2866,2,1.6206,2,34.66573472,2,127.1073222,1
2867,2,1.6201,2,34.66583283,2,127.0450768,1
2868,2,1.6201,2,34.66593095,2,127.0872992,1
2869,2,1.6201,2,34.66583283,2,127.0620528,1
2870,2,1.6194,2,34.66583283,2,127.1103692,1
2871,2,1.6192,2,34.66583283,2,127.1068869,1
2872,2,1.6191,2,34.66593095,2,127.1491094,1
2873,2,1.6192,2,34.66593095,2,127.1399684,1
2874,2,1.6193,2,34.66583283,2,127.2766472,1
2875,2,1.6193,2,34.66602907,2,127.2814353,1
2876,2,1.6192,2,34.66612718,2,127.2644593,1
2877,2,1.6192,2,34.66612718,2,127.2231074,1
2878,2,1.6193,2,34.66602907,2,127.2801294,1
