       PrDM      T090C      C0S/m    Sbeox0V       FlSP     Upoly0     Upoly1     Upoly2      Sal00  Sigma-t00 Potemp090C       SvDM Sbeox0ML/L
    196.000     3.9105   3.118005     1.7989 5.3173e-02  2.3065072 -3.4554143  0.1466411    33.3554    26.4870     3.8974    1467.19     4.2837
    197.000     3.9092   3.118163     1.7950 5.3956e-02  2.3092127 -3.4589730  0.1476100    33.3581    26.4892     3.8960    1467.21     4.2761
    198.000     3.9088   3.118272     1.7916 5.5443e-02  2.3136291 -3.4588523  0.1449119    33.3593    26.4902     3.8956    1467.22     4.2653
    199.000     3.9092   3.118404     1.7880 5.3926e-02  2.3165882 -3.4555796  0.1457298    33.3600    26.4907     3.8959    1467.24     4.2529
    200.000     3.9101   3.118588     1.7849 5.4300e-02  2.3193577 -3.4553491  0.1522589    33.3607    26.4912     3.8967    1467.26     4.2512
    201.000     3.9113   3.118806     1.7828 5.6609e-02  2.3204283 -3.4545535  0.1462348    33.3616    26.4918     3.8978    1467.29     4.2491
    202.000     3.9118   3.118918     1.7808 5.4926e-02  2.3224279 -3.4545588  0.1461833    33.3619    26.4920     3.8983    1467.30     4.2387
    203.000     3.9130   3.119165     1.7788 5.4268e-02  2.3241829 -3.4520177  0.1506509    33.3630    26.4927     3.8994    1467.33     4.2328
    204.000     3.9144   3.119423     1.7759 5.4948e-02  2.3246529 -3.4544831  0.1494995    33.3641    26.4935     3.9008    1467.35     4.2148
    205.000     3.9153   3.119755     1.7724 5.5045e-02  2.3257157 -3.4559943  0.1519776    33.3666    26.4954     3.9016    1467.37     4.2013
    206.000     3.9091   3.119780     1.7679 5.4083e-02  2.3284017 -3.4553510  0.1480847    33.3727    26.5008     3.8953    1467.37     4.1714
    207.000     3.9026   3.119575     1.7614 5.5741e-02  2.3330461 -3.4611132  0.1490963    33.3764    26.5044     3.8887    1467.37     4.1525
    208.000     3.9088   3.120418     1.7557 5.3523e-02  2.3370827 -3.4636511  0.1488354    33.3795    26.5063     3.8949    1467.41     4.1332
    209.000     3.8947   3.119428     1.7503 5.5465e-02  2.3414078 -3.4609839  0.1477720    33.3817    26.5094     3.8807    1467.37     4.1282
    210.000     3.8885   3.119301     1.7459 5.4407e-02  2.3447463 -3.4720214  0.1501875    33.3859    26.5134     3.8745    1467.37     4.1076
    211.000     3.8981   3.120599     1.7395 5.3811e-02  2.3468833 -3.4692680  0.1540791    33.3910    26.5165     3.8840    1467.43     4.0781
    212.000     3.8984   3.120711     1.7343 5.5663e-02  2.3505065 -3.4689260  0.1464287    33.3914    26.5168     3.8842    1467.45     4.0708
    213.000     3.8924   3.120383     1.7304 5.5148e-02  2.3541271 -3.4676117  0.1488622    33.3932    26.5188     3.8782    1467.44     4.0681
    214.000     3.8900   3.120233     1.7280 5.4419e-02  2.3574878 -3.4713581  0.1481220    33.3934    26.5192     3.8757    1467.45     4.0642
    215.000     3.8883   3.120149     1.7252 5.5049e-02  2.3599344 -3.4728765  0.1500897    33.3936    26.5195     3.8739    1467.46     4.0559
    216.000     3.8883   3.120255     1.7235 5.4570e-02  2.3611328 -3.4737451  0.1487137    33.3943    26.5201     3.8739    1467.47     4.0547
    217.000     3.8910   3.120761     1.7207 5.5690e-02  2.3615259 -3.4775560  0.1480489    33.3970    26.5219     3.8765    1467.51     4.0384
    218.000     3.8878   3.120763     1.7173 5.5861e-02  2.3635855 -3.4707440  0.1487973    33.3998    26.5245     3.8732    1467.51     4.0295
    219.000     3.8869   3.120746     1.7143 5.4932e-02  2.3659373 -3.4711227  0.1514110    33.3999    26.5247     3.8723    1467.52     4.0188
    220.000     3.8869   3.120840     1.7117 5.3847e-02  2.3679916 -3.4815195  0.1512583    33.4006    26.5252     3.8722    1467.54     4.0174
    221.000     3.8876   3.121037     1.7103 5.3613e-02  2.3695580 -3.4780448  0.1497747    33.4016    26.5260     3.8728    1467.56     4.0121
    222.000     3.8904   3.121490     1.7082 5.4906e-02  2.3709678 -3.4794141  0.1482067    33.4036    26.5273     3.8755    1467.59     3.9967
    223.000     3.8949   3.122270     1.7039 5.4945e-02  2.3725608 -3.4778735  0.1478940    33.4078    26.5302     3.8800    1467.63     3.9714
    224.000     3.8980   3.122888     1.6986 5.5768e-02  2.3749046 -3.4707349  0.1496004    33.4114    26.5327     3.8830    1467.67     3.9480
    225.000     3.9004   3.124018     1.6909 5.5426e-02  2.3790699 -3.4702864  0.1490568    33.4218    26.5408     3.8853    1467.71     3.8965
    226.000     3.8998   3.124378     1.6810 5.3882e-02  2.3867812 -3.4661303  0.1495413    33.4262    26.5443     3.8846    1467.73     3.8660
    227.000     3.8973   3.124570     1.6730 5.4656e-02  2.3935141 -3.4711162  0.1512752    33.4305    26.5480     3.8821    1467.74     3.8490
    228.000     3.8994   3.125038     1.6650 5.5037e-02  2.4007097 -3.4643456  0.1526632    33.4334    26.5501     3.8841    1467.76     3.8245
    229.000     3.8999   3.125196     1.6590 5.4667e-02  2.4054150 -3.4624258  0.1510232    33.4342    26.5507     3.8845    1467.78     3.8207
    230.000     3.9002   3.125520     1.6537 5.4945e-02  2.4083080 -3.4649356  0.1512391    33.4373    26.5531     3.8847    1467.81     3.7913
    231.000     3.8977   3.126038     1.6467 5.4838e-02  2.4120785 -3.4613858  0.1549144    33.4454    26.5598     3.8822    1467.82     3.7536
    232.000     3.8906   3.126035     1.6382 5.6166e-02  2.4159534 -3.4649834  0.1543551    33.4520    26.5658     3.8751    1467.82     3.7246
    233.000     3.8890   3.126058     1.6307 5.4491e-02  2.4201737 -3.4716632  0.1522375    33.4535    26.5671     3.8734    1467.83     3.7142
    234.000     3.8882   3.126129     1.6247 5.6061e-02  2.4260635 -3.4674111  0.1533106    33.4546    26.5681     3.8725    1467.84     3.7051
    235.000     3.8881   3.126465     1.6194 5.5203e-02  2.4293414 -3.4700028  0.1525345    33.4581    26.5709     3.8723    1467.86     3.6826
    236.000     3.8910   3.127178     1.6130 5.5869e-02  2.4342464 -3.4735255  0.1527498    33.4631    26.5746     3.8751    1467.90     3.6625
    237.000     3.8920   3.127549     1.6076 5.6063e-02  2.4397985 -3.4737447  0.1575486    33.4660    26.5767     3.8761    1467.92     3.6406
    238.000     3.8946   3.128089     1.6020 5.5838e-02  2.4457977 -3.4743086  0.1547681    33.4692    26.5791     3.8786    1467.95     3.6265
    239.000     3.8957   3.128345     1.5975 5.4480e-02  2.4508759 -3.4729423  0.1547853    33.4706    26.5801     3.8796    1467.97     3.6161
    240.000     3.8991   3.129059     1.5919 5.4436e-02  2.4550922 -3.4702427  0.1555078    33.4750    26.5832     3.8830    1468.01     3.5808
    241.000     3.9042   3.130064     1.5853 5.4214e-02  2.4586467 -3.4713332  0.1534111    33.4813    26.5877     3.8880    1468.06     3.5583
    242.000     3.9049   3.130292     1.5784 5.4101e-02  2.4648933 -3.4589617  0.1540867    33.4827    26.5887     3.8886    1468.08     3.5329
    243.000     3.9061   3.130668     1.5713 5.5609e-02  2.4698308 -3.4632276  0.1491614    33.4854    26.5908     3.8897    1468.10     3.5209
    244.000     3.9076   3.131076     1.5655 5.5389e-02  2.4736994 -3.4632317  0.1517890    33.4882    26.5929     3.8911    1468.13     3.5023
    245.000     3.9102   3.131718     1.5603 5.6436e-02  2.4772347 -3.4602307  0.1557177    33.4926    26.5961     3.8937    1468.16     3.4887
    246.000     3.9127   3.132324     1.5558 5.7560e-02  2.4820798 -3.4605282  0.1579249    33.4967    26.5991     3.8961    1468.19     3.4689
    247.000     3.9150   3.132853     1.5508 5.6148e-02  2.4871275 -3.4568766  0.1544431    33.5000    26.6015     3.8984    1468.22     3.4517
    248.000     3.9159   3.133070     1.5454 5.5530e-02  2.4916261 -3.4512630  0.1524234    33.5012    26.6024     3.8992    1468.24     3.4373
    249.000     3.9176   3.133445     1.5411 5.5234e-02  2.4951787 -3.4524420  0.1553229    33.5034    26.6039     3.9008    1468.27     3.4237
    250.000     3.9203   3.134123     1.5357 5.6537e-02  2.4983768 -3.4543301  0.1539760    33.5081    26.6075     3.9034    1468.30     3.3979
    251.000     3.9214   3.134528     1.5294 5.5233e-02  2.5014421 -3.4499091  0.1521637    33.5113    26.6098     3.9044    1468.33     3.3731
    252.000     3.9226   3.135009     1.5225 5.4847e-02  2.5060758 -3.4502978  0.1536428    33.5152    26.6128     3.9056    1468.36     3.3467
    253.000     3.9235   3.135491     1.5160 5.5524e-02  2.5120894 -3.4482906  0.1560665    33.5195    26.6162     3.9064    1468.38     3.3286
    254.000     3.9236   3.135732     1.5102 5.5047e-02  2.5183079 -3.4422151  0.1576769    33.5217    26.6179     3.9064    1468.40     3.3099
    255.000     3.9236   3.135950     1.5041 5.4364e-02  2.5216686 -3.4499807  0.1551869    33.5238    26.6196     3.9063    1468.42     3.2930
    256.000     3.9233   3.136182     1.4995 5.6088e-02  2.5255681 -3.4458077  0.1509890    33.5263    26.6216     3.9060    1468.44     3.2877
    257.000     3.9233   3.136318     1.4954 5.6306e-02  2.5294653 -3.4510732  0.1530461    33.5274    26.6225     3.9059    1468.45     3.2730
    258.000     3.9234   3.136584     1.4921 5.5746e-02  2.5348419 -3.4494325  0.1586593    33.5300    26.6245     3.9059    1468.47     3.2653
    259.000     3.9240   3.136877     1.4881 5.5806e-02  2.5388665 -3.4502408  0.1593363    33.5322    26.6263     3.9065    1468.50     3.2372
    260.000     3.9247   3.137607     1.4814 5.5813e-02  2.5429428 -3.4470622  0.1568130    33.5397    26.6321     3.9071    1468.52     3.2033
    261.000     3.9238   3.137791     1.4737 5.5305e-02  2.5468404 -3.4474685  0.1531006    33.5422    26.6342     3.9061    1468.54     3.1815
    262.000     3.9235   3.138064     1.4670 5.6693e-02  2.5524093 -3.4430242  0.1572595    33.5452    26.6367     3.9058    1468.56     3.1650
    263.000     3.9245   3.138572     1.4620 5.4466e-02  2.5584877 -3.4510463  0.1583395    33.5498    26.6401     3.9067    1468.59     3.1508
    264.000     3.9245   3.138751     1.4574 5.5750e-02  2.5652296 -3.4494296  0.1567030    33.5513    26.6414     3.9066    1468.60     3.1360
    265.000     3.9253   3.138917     1.4531 5.5861e-02  2.5713707 -3.4449867  0.1555981    33.5520    26.6418     3.9073    1468.62     3.1284
    266.000     3.9258   3.139059     1.4497 5.5833e-02  2.5755760 -3.4508128  0.1585846    33.5526    26.6423     3.9078    1468.64     3.1242
    267.000     3.9261   3.139226     1.4473 5.5419e-02  2.5778040 -3.4505160  0.1532288    33.5537    26.6432     3.9080    1468.66     3.1223
    268.000     3.9261   3.139292     1.4454 5.4508e-02  2.5794454 -3.4508059  0.1567428    33.5541    26.6434     3.9079    1468.68     3.1202
    269.000     3.9260   3.139333     1.4435 5.5494e-02  2.5807449 -3.4489081  0.1587186    33.5541    26.6435     3.9077    1468.69     3.1139
    270.000     3.9266   3.139593     1.4419 5.6164e-02  2.5813793 -3.4484212  0.1609419    33.5560    26.6449     3.9083    1468.72     3.1023
    271.000     3.9278   3.140423     1.4378 5.6599e-02  2.5826522 -3.4484807  0.1562552    33.5641    26.6512     3.9094    1468.75     3.0631
    272.000     3.9250   3.140677     1.4312 5.5399e-02  2.5876980 -3.4489433  0.1573216    33.5695    26.6558     3.9065    1468.76     3.0318
    273.000     3.9249   3.140954     1.4244 5.3964e-02  2.5961134 -3.4507854  0.1572876    33.5723    26.6581     3.9063    1468.78     3.0110
    274.000     3.9260   3.141334     1.4185 5.5827e-02  2.6011986 -3.4498554  0.1571765    33.5751    26.6602     3.9074    1468.80     3.0058
    275.000     3.9254   3.141425     1.4139 5.4499e-02  2.6060666 -3.4497814  0.1614722    33.5763    26.6612     3.9067    1468.82     2.9920
    276.000     3.9240   3.141554     1.4092 5.5625e-02  2.6110428 -3.4503370  0.1586970    33.5787    26.6632     3.9053    1468.83     2.9791
    277.000     3.9231   3.141720     1.4052 5.5387e-02  2.6152383 -3.4537055  0.1569379    33.5811    26.6652     3.9043    1468.85     2.9686
    278.000     3.9237   3.142084     1.4013 5.6324e-02  2.6199160 -3.4469295  0.1566680    33.5843    26.6677     3.9048    1468.87     2.9511
    279.000     3.9236   3.142391     1.3966 5.7521e-02  2.6237668 -3.4511846  0.1541466    33.5876    26.6703     3.9046    1468.89     2.9324
    280.000     3.9233   3.142510     1.3922 5.5780e-02  2.6289981 -3.4506111  0.1575890    33.5887    26.6713     3.9043    1468.91     2.9188
    281.000     3.9234   3.142676     1.3882 5.6320e-02  2.6324515 -3.4583281  0.1564373    33.5900    26.6723     3.9043    1468.92     2.9109
    282.000     3.9219   3.142955     1.3840 5.8590e-02  2.6356494 -3.4549103  0.1598168    33.5944    26.6759     3.9027    1468.94     2.8892
    283.000     3.9193   3.143166     1.3781 5.4835e-02  2.6402024 -3.4525633  0.1565735    33.5990    26.6799     3.9001    1468.95     2.8637
    284.000     3.9189   3.143526     1.3721 5.5681e-02  2.6462826 -3.4537754  0.1610504    33.6031    26.6832     3.8996    1468.97     2.8431
    285.000     3.9170   3.143572     1.3662 5.5611e-02  2.6532468 -3.4560557  0.1631992    33.6051    26.6849     3.8976    1468.98     2.8239
    286.000     3.9165   3.143749     1.3611 5.5859e-02  2.6589288 -3.4563316  0.1583366    33.6072    26.6867     3.8970    1469.00     2.8161
    287.000     3.9175   3.144004     1.3570 5.5289e-02  2.6638373 -3.4597784  0.1578150    33.6087    26.6877     3.8980    1469.02     2.8046
    288.000     3.9180   3.144460     1.3528 5.5747e-02  2.6669788 -3.4548438  0.1590381    33.6130    26.6911     3.8984    1469.04     2.7871
    289.000     3.9162   3.144583     1.3480 5.4594e-02  2.6710429 -3.4568385  0.1629912    33.6158    26.6935     3.8966    1469.05     2.7660
    290.000     3.9154   3.144977     1.3430 5.6433e-02  2.6755541 -3.4585219  0.1580597    33.6208    26.6976     3.8957    1469.07     2.7493
    291.000     3.9158   3.145196     1.3382 5.5676e-02  2.6810841 -3.4595541  0.1560812    33.6225    26.6989     3.8960    1469.10     2.7364
    292.000     3.9154   3.145255     1.3346 5.5654e-02  2.6855339 -3.4586613  0.1625733    33.6230    26.6993     3.8955    1469.11     2.7356
    293.000     3.9152   3.145439     1.3313 5.5267e-02  2.6880758 -3.4581287  0.1602691    33.6250    26.7009     3.8952    1469.13     2.7221
    294.000     3.9138   3.145634     1.3273 5.5660e-02  2.6904602 -3.4584156  0.1593336    33.6282    26.7036     3.8938    1469.14     2.7076
    295.000     3.9121   3.145789     1.3226 5.6025e-02  2.6937714 -3.4557897  0.1611149    33.6312    26.7062     3.8920    1469.15     2.6826
    296.000     3.9111   3.146041     1.3170 5.7213e-02  2.6981091 -3.4609357  0.1615333    33.6347    26.7090     3.8910    1469.17     2.6612
    297.000     3.9115   3.146583     1.3119 5.6781e-02  2.7036179 -3.4602819  0.1567600    33.6402    26.7134     3.8912    1469.20     2.6461
    298.000     3.9110   3.146761     1.3074 5.5777e-02  2.7107427 -3.4616980  0.1606001    33.6423    26.7151     3.8907    1469.21     2.6376
    299.000     3.9106   3.146919     1.3037 5.5065e-02  2.7160848 -3.4642433  0.1634499    33.6440    26.7165     3.8902    1469.23     2.6296
    300.000     3.9104   3.147007     1.3007 5.5768e-02  2.7206023 -3.4627316  0.1604013    33.6447    26.7171     3.8900    1469.25     2.6233
    301.000     3.9104   3.147079     1.2976 5.5389e-02  2.7228708 -3.4637103  0.1598399    33.6451    26.7174     3.8899    1469.26     2.6171
    302.000     3.9103   3.147168     1.2955 5.5942e-02  2.7241597 -3.4632335  0.1599508    33.6457    26.7179     3.8897    1469.28     2.6139
    303.000     3.9098   3.147247     1.2934 5.5291e-02  2.7256504 -3.4666684  0.1589630    33.6466    26.7187     3.8892    1469.30     2.6088
    304.000     3.9078   3.147405     1.2908 5.5947e-02  2.7274665 -3.4622548  0.1647150    33.6500    26.7216     3.8871    1469.31     2.5919
    305.000     3.9068   3.147530     1.2879 5.9039e-02  2.7304101 -3.4646235  0.1604540    33.6520    26.7233     3.8860    1469.32     2.5779
    306.000     3.9049   3.147675     1.2837 5.8391e-02  2.7337967 -3.4679861  0.1574206    33.6552    26.7260     3.8840    1469.33     2.5605
    307.000     3.9027   3.147815     1.2796 5.4853e-02  2.7379161 -3.4701182  0.1589491    33.6586    26.7289     3.8818    1469.35     2.5389
    308.000     3.8988   3.148044     1.2738 5.5742e-02  2.7434498 -3.4706227  0.1591490    33.6647    26.7342     3.8778    1469.35     2.5072
    309.000     3.8972   3.148509     1.2672 5.5069e-02  2.7510816 -3.4723736  0.1591243    33.6714    26.7397     3.8761    1469.37     2.4795
    310.000     3.8952   3.148767     1.2603 5.5995e-02  2.7600775 -3.4743947  0.1622285    33.6760    26.7435     3.8741    1469.38     2.4588
    311.000     3.8949   3.148952     1.2540 5.7561e-02  2.7687185 -3.4735912  0.1583154    33.6780    26.7451     3.8737    1469.40     2.4422
    312.000     3.8934   3.149249     1.2482 5.4935e-02  2.7755456 -3.4723078  0.1600317    33.6825    26.7489     3.8721    1469.42     2.4278
