       PrDM      T090C      C0S/m       FlSP     Upoly0     Upoly1      Sal00 Sbeox0ML/L  Sigma-t00       SvDM Potemp090C
   1250.000     3.5743   3.234288 7.8054e-02  0.0292920  0.1444901    34.5422     0.7824    27.4650    1484.49     3.4814
   1251.000     3.5690   3.233875 7.7379e-02  0.0281606  0.1472113    34.5424     0.7835    27.4657    1484.48     3.4760
   1252.000     3.5570   3.232845 7.8425e-02  0.0292892  0.1465076    34.5422     0.7882    27.4668    1484.45     3.4641
   1253.000     3.5537   3.232596 7.6759e-02  0.0292602  0.1454522    34.5422     0.7918    27.4671    1484.45     3.4607
   1254.000     3.5532   3.232598 7.7624e-02  0.0278451  0.1441312    34.5422     0.7942    27.4672    1484.47     3.4602
   1255.000     3.5476   3.232140 7.9068e-02  0.0287404  0.1440771    34.5422     0.7970    27.4677    1484.46     3.4545
   1256.000     3.5400   3.231577 7.8457e-02  0.0293119  0.1440781    34.5429     0.7996    27.4690    1484.44     3.4469
   1257.000     3.5382   3.231469 7.8492e-02  0.0289601  0.1440781    34.5430     0.8017    27.4692    1484.45     3.4451
   1258.000     3.5365   3.231364 7.7268e-02  0.0279133  0.1451622    34.5431     0.8035    27.4695    1484.46     3.4433
   1259.000     3.5354   3.231309 7.9208e-02  0.0282795  0.1442174    34.5431     0.8057    27.4696    1484.47     3.4421
   1260.000     3.5321   3.231094 7.6686e-02  0.0271635  0.1442044    34.5435     0.8083    27.4702    1484.48     3.4388
   1261.000     3.5295   3.230960 7.7053e-02  0.0277769  0.1448186    34.5441     0.8091    27.4710    1484.48     3.4361
   1262.000     3.5258   3.230701 7.7350e-02  0.0276110  0.1430665    34.5444     0.8082    27.4715    1484.48     3.4323
   1263.000     3.5206   3.230286 7.8394e-02  0.0267594  0.1437400    34.5444     0.8093    27.4721    1484.48     3.4271
   1264.000     3.5124   3.229615 7.6640e-02  0.0266096  0.1416620    34.5446     0.8110    27.4730    1484.46     3.4189
   1265.000     3.5063   3.229157 7.7058e-02  0.0275539  0.1416361    34.5450     0.8127    27.4740    1484.45     3.4128
   1266.000     3.5015   3.228799 7.7839e-02  0.0250725  0.1417670    34.5452     0.8145    27.4746    1484.45     3.4080
   1267.000     3.4996   3.228691 7.6786e-02  0.0252934  0.1430827    34.5455     0.8161    27.4750    1484.46     3.4060
   1268.000     3.4977   3.228585 7.7346e-02  0.0250303  0.1438439    34.5457     0.8185    27.4753    1484.47     3.4040
   1269.000     3.4960   3.228486 7.7083e-02  0.0252159  0.1429650    34.5457     0.8191    27.4756    1484.47     3.4023
   1270.000     3.4950   3.228459 7.7097e-02  0.0253505  0.1440798    34.5460     0.8202    27.4759    1484.49     3.4012
   1271.000     3.4945   3.228455 7.7446e-02  0.0266299  0.1450669    34.5460     0.8195    27.4759    1484.50     3.4006
   1272.000     3.4940   3.228454 7.6770e-02  0.0250615  0.1445327    34.5460     0.8215    27.4760    1484.52     3.4000
   1273.000     3.4931   3.228414 7.7735e-02  0.0242585  0.1440928    34.5460     0.8214    27.4761    1484.53     3.3990
   1274.000     3.4926   3.228417 7.8100e-02  0.0260439  0.1432791    34.5460     0.8223    27.4761    1484.54     3.3985
   1275.000     3.4919   3.228398 7.7500e-02  0.0268841  0.1452228    34.5460     0.8246    27.4762    1484.56     3.3977
   1276.000     3.4899   3.228272 7.6781e-02  0.0266797  0.1457560    34.5462     0.8239    27.4765    1484.56     3.3956
   1277.000     3.4845   3.227858 7.7100e-02  0.0266290  0.1459987    34.5464     0.8240    27.4772    1484.56     3.3902
   1278.000     3.4799   3.227536 7.8203e-02  0.0265569  0.1440822    34.5468     0.8254    27.4780    1484.56     3.3856
   1279.000     3.4794   3.227545 7.6771e-02  0.0275406  0.1452025    34.5470     0.8255    27.4782    1484.57     3.3850
   1280.000     3.4791   3.227563 7.7099e-02  0.0262153  0.1446385    34.5470     0.8275    27.4782    1484.59     3.3846
   1281.000     3.4784   3.227524 7.7150e-02  0.0261397  0.1441052    34.5469     0.8278    27.4782    1484.60     3.3838
   1282.000     3.4736   3.227148 7.7017e-02  0.0255534  0.1450034    34.5469     0.8287    27.4786    1484.59     3.3790
   1283.000     3.4694   3.226865 7.7495e-02  0.0261204  0.1453051    34.5474     0.8300    27.4794    1484.59     3.3748
   1284.000     3.4679   3.226781 7.7400e-02  0.0261189  0.1452991    34.5475     0.8313    27.4797    1484.60     3.3732
   1285.000     3.4663   3.226688 7.6594e-02  0.0273560  0.1464287    34.5476     0.8316    27.4799    1484.61     3.3715
   1286.000     3.4612   3.226273 7.7227e-02  0.0266595  0.1474852    34.5475     0.8332    27.4803    1484.61     3.3664
   1287.000     3.4544   3.225754 7.7831e-02  0.0268594  0.1477379    34.5479     0.8345    27.4813    1484.60     3.3595
   1288.000     3.4505   3.225505 7.8037e-02  0.0276546  0.1477411    34.5485     0.8382    27.4822    1484.60     3.3556
   1289.000     3.4451   3.225087 7.7217e-02  0.0273508  0.1483264    34.5487     0.8392    27.4829    1484.59     3.3502
   1290.000     3.4399   3.224671 7.7624e-02  0.0271454  0.1483980    34.5488     0.8406    27.4834    1484.59     3.3449
   1291.000     3.4381   3.224569 7.7316e-02  0.0275585  0.1483517    34.5488     0.8425    27.4837    1484.60     3.3431
   1292.000     3.4377   3.224572 7.7290e-02  0.0276749  0.1481903    34.5488     0.8433    27.4837    1484.61     3.3426
   1293.000     3.4368   3.224531 7.7830e-02  0.0268372  0.1495135    34.5489     0.8452    27.4838    1484.62     3.3416
   1294.000     3.4354   3.224464 7.7045e-02  0.0279610  0.1489620    34.5489     0.8494    27.4840    1484.63     3.3402
   1295.000     3.4351   3.224485 7.7064e-02  0.0278474  0.1477330    34.5490     0.8490    27.4841    1484.65     3.3398
   1296.000     3.4317   3.224219 7.6923e-02  0.0277117  0.1477411    34.5489     0.8503    27.4843    1484.65     3.3363
   1297.000     3.4277   3.223956 7.6555e-02  0.0278393  0.1477411    34.5495     0.8506    27.4852    1484.65     3.3323
   1298.000     3.4276   3.223999 7.8040e-02  0.0274061  0.1469993    34.5496     0.8513    27.4853    1484.67     3.3321
   1299.000     3.4274   3.224013 7.7282e-02  0.0267551  0.1465270    34.5495     0.8529    27.4853    1484.68     3.3318
   1300.000     3.4276   3.224084 7.7398e-02  0.0276893  0.1465201    34.5496     0.8524    27.4853    1484.70     3.3320
   1301.000     3.4279   3.224145 7.8168e-02  0.0278140  0.1458086    34.5495     0.8547    27.4852    1484.72     3.3322
   1302.000     3.4292   3.224288 7.7447e-02  0.0283082  0.1433839    34.5494     0.8543    27.4850    1484.74     3.3333
   1303.000     3.4282   3.224269 7.7297e-02  0.0282065  0.1428391    34.5497     0.8542    27.4853    1484.75     3.3323
   1304.000     3.4256   3.224094 7.7214e-02  0.0267245  0.1428069    34.5498     0.8533    27.4857    1484.76     3.3296
   1305.000     3.4212   3.223753 7.8206e-02  0.0275595  0.1420002    34.5499     0.8545    27.4861    1484.76     3.3252
   1306.000     3.4180   3.223528 7.6761e-02  0.0269137  0.1422737    34.5501     0.8551    27.4866    1484.76     3.3219
   1307.000     3.4118   3.223056 7.6782e-02  0.0236152  0.1434229    34.5505     0.8565    27.4875    1484.75     3.3157
   1308.000     3.4087   3.222849 7.7323e-02  0.0258913  0.1447069    34.5508     0.8571    27.4880    1484.75     3.3125
   1309.000     3.4076   3.222794 7.7066e-02  0.0254401  0.1446639    34.5508     0.8579    27.4882    1484.76     3.3113
   1310.000     3.4070   3.222804 7.7082e-02  0.0267175  0.1435341    34.5510     0.8585    27.4884    1484.78     3.3107
   1311.000     3.4069   3.222842 7.7082e-02  0.0276019  0.1431770    34.5511     0.8592    27.4884    1484.79     3.3105
   1312.000     3.4059   3.222786 7.7070e-02  0.0268759  0.1440133    34.5509     0.8601    27.4884    1484.81     3.3094
   1313.000     3.4047   3.222744 7.6924e-02  0.0266029  0.1440776    34.5512     0.8611    27.4887    1484.82     3.3082
   1314.000     3.4047   3.222767 7.8152e-02  0.0248557  0.1435863    34.5510     0.8607    27.4886    1484.83     3.3081
   1315.000     3.4015   3.222541 7.7317e-02  0.0250736  0.1434244    34.5511     0.8623    27.4890    1484.84     3.3048
   1316.000     3.3968   3.222186 7.7657e-02  0.0266711  0.1434922    34.5514     0.8620    27.4897    1484.83     3.3001
   1317.000     3.3943   3.222043 7.6918e-02  0.0266584  0.1433137    34.5517     0.8637    27.4902    1484.84     3.2976
   1318.000     3.3939   3.222045 7.7242e-02  0.0265433  0.1440792    34.5517     0.8636    27.4902    1484.86     3.2970
   1319.000     3.3922   3.221935 7.7242e-02  0.0270705  0.1440781    34.5516     0.8646    27.4903    1484.87     3.2953
   1320.000     3.3840   3.221275 7.7650e-02  0.0266726  0.1441744    34.5519     0.8653    27.4913    1484.85     3.2871
   1321.000     3.3823   3.221192 7.7307e-02  0.0265271  0.1456575    34.5522     0.8669    27.4917    1484.86     3.2853
   1322.000     3.3810   3.221126 7.6922e-02  0.0270670  0.1470531    34.5523     0.8688    27.4920    1484.87     3.2839
   1323.000     3.3802   3.221108 7.7060e-02  0.0264967  0.1457433    34.5525     0.8704    27.4921    1484.88     3.2830
   1324.000     3.3800   3.221138 7.6923e-02  0.0273688  0.1465184    34.5525     0.8700    27.4922    1484.90     3.2828
   1325.000     3.3795   3.221141 7.6923e-02  0.0290679  0.1469054    34.5526     0.8702    27.4923    1484.91     3.2822
   1326.000     3.3779   3.221049 7.6923e-02  0.0278738  0.1489405    34.5526     0.8720    27.4925    1484.92     3.2806
   1327.000     3.3730   3.220660 7.8011e-02  0.0289063  0.1478227    34.5526     0.8723    27.4929    1484.92     3.2756
   1328.000     3.3682   3.220316 7.7351e-02  0.0300832  0.1477427    34.5530     0.8725    27.4937    1484.91     3.2708
   1329.000     3.3656   3.220148 7.7878e-02  0.0294124  0.1477411    34.5533     0.8742    27.4942    1484.92     3.2681
   1330.000     3.3622   3.219902 7.6776e-02  0.0298961  0.1477411    34.5534     0.8759    27.4946    1484.92     3.2647
   1331.000     3.3598   3.219747 7.6776e-02  0.0294413  0.1484895    34.5536     0.8768    27.4950    1484.93     3.2622
   1332.000     3.3589   3.219702 7.7445e-02  0.0280272  0.1483808    34.5535     0.8766    27.4950    1484.94     3.2612
   1333.000     3.3566   3.219565 7.7500e-02  0.0285874  0.1474992    34.5538     0.8778    27.4954    1484.95     3.2589
   1334.000     3.3549   3.219467 7.6927e-02  0.0282886  0.1465267    34.5539     0.8797    27.4957    1484.96     3.2571
   1335.000     3.3528   3.219361 7.7292e-02  0.0267906  0.1473808    34.5544     0.8803    27.4963    1484.96     3.2549
   1336.000     3.3502   3.219205 7.7229e-02  0.0301966  0.1477386    34.5547     0.8809    27.4968    1484.97     3.2523
   1337.000     3.3472   3.218988 7.7154e-02  0.0294375  0.1470333    34.5548     0.8796    27.4972    1484.97     3.2492
   1338.000     3.3430   3.218677 7.6925e-02  0.0295820  0.1455183    34.5550     0.8795    27.4977    1484.97     3.2450
   1339.000     3.3424   3.218676 7.6810e-02  0.0279026  0.1443141    34.5551     0.8793    27.4978    1484.99     3.2443
   1340.000     3.3409   3.218595 7.8246e-02  0.0293180  0.1453089    34.5552     0.8804    27.4981    1485.00     3.2428
   1341.000     3.3358   3.218189 7.8255e-02  0.0294719  0.1452991    34.5552     0.8802    27.4986    1484.99     3.2376
   1342.000     3.3320   3.217924 7.7248e-02  0.0298061  0.1451872    34.5555     0.8816    27.4992    1484.99     3.2338
   1343.000     3.3294   3.217747 7.7091e-02  0.0292547  0.1440904    34.5556     0.8830    27.4995    1485.00     3.2311
   1344.000     3.3251   3.217415 7.7380e-02  0.0290504  0.1451425    34.5557     0.8849    27.5000    1485.00     3.2268
   1345.000     3.3211   3.217128 7.6491e-02  0.0276448  0.1443036    34.5560     0.8861    27.5006    1485.00     3.2227
   1346.000     3.3181   3.216917 7.7082e-02  0.0293729  0.1450011    34.5562     0.8873    27.5010    1485.00     3.2197
   1347.000     3.3095   3.216208 7.7228e-02  0.0298632  0.1452988    34.5562     0.8888    27.5019    1484.98     3.2111
   1348.000     3.3044   3.215842 7.6486e-02  0.0273120  0.1445695    34.5567     0.8916    27.5028    1484.98     3.2059
   1349.000     3.3030   3.215767 7.7154e-02  0.0280774  0.1440816    34.5568     0.8935    27.5029    1484.99     3.2045
   1350.000     3.3002   3.215567 7.7522e-02  0.0284454  0.1440781    34.5568     0.8964    27.5032    1484.99     3.2016
   1351.000     3.2983   3.215467 7.7197e-02  0.0289411  0.1452828    34.5571     0.8966    27.5037    1485.00     3.1997
   1352.000     3.2955   3.215258 7.6749e-02  0.0293101  0.1452999    34.5570     0.8992    27.5039    1485.00     3.1968
   1353.000     3.2931   3.215107 7.7094e-02  0.0292478  0.1470974    34.5573     0.9005    27.5043    1485.01     3.1943
   1354.000     3.2898   3.214871 7.7793e-02  0.0283389  0.1462378    34.5574     0.9023    27.5047    1485.01     3.1910
   1355.000     3.2833   3.214366 7.7425e-02  0.0289808  0.1445508    34.5577     0.9041    27.5056    1485.00     3.1845
   1356.000     3.2762   3.213789 7.7216e-02  0.0298302  0.1462601    34.5578     0.9060    27.5064    1484.99     3.1774
   1357.000     3.2713   3.213445 7.6430e-02  0.0292947  0.1448496    34.5584     0.9106    27.5073    1484.99     3.1724
   1358.000     3.2694   3.213348 7.7871e-02  0.0293040  0.1440867    34.5586     0.9111    27.5077    1484.99     3.1705
   1359.000     3.2682   3.213284 7.6922e-02  0.0293040  0.1440781    34.5586     0.9131    27.5077    1485.01     3.1692
   1360.000     3.2664   3.213177 7.6730e-02  0.0292398  0.1453621    34.5588     0.9146    27.5080    1485.01     3.1674
   1361.000     3.2638   3.212993 7.6755e-02  0.0281909  0.1457779    34.5588     0.9156    27.5083    1485.02     3.1647
   1362.000     3.2608   3.212779 7.6778e-02  0.0284426  0.1448905    34.5590     0.9176    27.5087    1485.02     3.1616
   1363.000     3.2583   3.212611 7.7051e-02  0.0275801  0.1457268    34.5591     0.9221    27.5090    1485.03     3.1591
   1364.000     3.2549   3.212380 7.6922e-02  0.0273179  0.1456551    34.5593     0.9223    27.5096    1485.03     3.1557
   1365.000     3.2513   3.212103 7.7257e-02  0.0268056  0.1435750    34.5593     0.9220    27.5099    1485.03     3.1520
   1366.000     3.2449   3.211588 7.6548e-02  0.0276659  0.1416125    34.5594     0.9234    27.5105    1485.02     3.1456
   1367.000     3.2404   3.211243 7.8149e-02  0.0276177  0.1438522    34.5595     0.9248    27.5111    1485.02     3.1410
   1368.000     3.2362   3.210915 7.6575e-02  0.0290429  0.1432910    34.5595     0.9252    27.5115    1485.02     3.1368
   1369.000     3.2325   3.210646 7.8389e-02  0.0282090  0.1428645    34.5597     0.9266    27.5120    1485.02     3.1331
   1370.000     3.2297   3.210480 7.7231e-02  0.0276477  0.1428571    34.5601     0.9279    27.5126    1485.02     3.1302
   1371.000     3.2257   3.210175 7.6927e-02  0.0267680  0.1422208    34.5602     0.9305    27.5130    1485.03     3.1262
   1372.000     3.2192   3.209663 7.7521e-02  0.0255487  0.1433823    34.5604     0.9326    27.5138    1485.01     3.1197
   1373.000     3.2174   3.209558 7.6283e-02  0.0267014  0.1430231    34.5605     0.9342    27.5141    1485.02     3.1178
   1374.000     3.2159   3.209476 7.6245e-02  0.0267707  0.1439771    34.5606     0.9363    27.5143    1485.03     3.1162
   1375.000     3.2136   3.209323 7.7465e-02  0.0254158  0.1440780    34.5608     0.9370    27.5146    1485.04     3.1138
   1376.000     3.2117   3.209212 7.7060e-02  0.0250746  0.1440781    34.5609     0.9386    27.5149    1485.05     3.1119
   1377.000     3.2111   3.209217 7.6923e-02  0.0265848  0.1452994    34.5611     0.9392    27.5151    1485.06     3.1112
   1378.000     3.2098   3.209151 7.6182e-02  0.0246414  0.1442489    34.5611     0.9403    27.5153    1485.07     3.1099
   1379.000     3.2081   3.209042 7.6424e-02  0.0260854  0.1433564    34.5612     0.9413    27.5155    1485.08     3.1081
   1380.000     3.2053   3.208862 7.7198e-02  0.0275594  0.1438705    34.5614     0.9423    27.5159    1485.09     3.1052
   1381.000     3.2018   3.208629 7.7140e-02  0.0258815  0.1459513    34.5618     0.9441    27.5165    1485.09     3.1017
   1382.000     3.1982   3.208354 7.6920e-02  0.0265330  0.1455893    34.5618     0.9460    27.5169    1485.09     3.0980
   1383.000     3.1907   3.207775 7.7534e-02  0.0266076  0.1462658    34.5623     0.9478    27.5180    1485.07     3.0905
   1384.000     3.1873   3.207548 7.6922e-02  0.0273067  0.1456870    34.5626     0.9489    27.5186    1485.08     3.0871
   1385.000     3.1855   3.207440 7.6619e-02  0.0265088  0.1453005    34.5627     0.9503    27.5188    1485.09     3.0852
   1386.000     3.1837   3.207330 7.6792e-02  0.0285992  0.1465594    34.5628     0.9516    27.5190    1485.10     3.0834
   1387.000     3.1814   3.207167 7.6678e-02  0.0267743  0.1477452    34.5628     0.9536    27.5193    1485.10     3.0810
